ds,yhat,yhat_lower,yhat_upper,trend,valor_real,tipo,periodo,anio,mes,banco_estandarizado,indicador
2025-05-01,8.890240900787315,8.30083808574154,9.418273283837456,8.957870763350803,8.54,historico_ajustado,2025-05,2025,5,INTERNACIONAL,solvencia_proxy
2025-06-01,8.754566011790077,8.194392988920267,9.331143655508361,8.957461026687414,8.57,historico_ajustado,2025-06,2025,6,INTERNACIONAL,solvencia_proxy
2025-07-01,8.878755694022948,8.277958736483637,9.437596402713755,8.95706450733575,8.65,historico_ajustado,2025-07,2025,7,INTERNACIONAL,solvencia_proxy
2025-08-01,8.795182931774654,8.206077902481429,9.377148101972619,8.95665477067236,8.77,historico_ajustado,2025-08,2025,8,INTERNACIONAL,solvencia_proxy
2025-09-01,8.740338500079421,8.184903770676067,9.341174876304335,8.956245034008973,8.58,historico_ajustado,2025-09,2025,9,INTERNACIONAL,solvencia_proxy
2025-10-01,8.75620223074386,8.198106531928053,9.358266896804771,8.955848514657308,8.58,historico_ajustado,2025-10,2025,10,INTERNACIONAL,solvencia_proxy
2025-11-01,8.772033106934796,8.16575670265209,9.324745628105987,8.955438777993919,8.75,historico_ajustado,2025-11,2025,11,INTERNACIONAL,solvencia_proxy
2025-12-01,8.60472104739466,8.04056442055287,9.134597014196203,8.955042258642255,8.32,historico_ajustado,2025-12,2025,12,INTERNACIONAL,solvencia_proxy
2026-01-01,9.13716339049851,8.562276073368215,9.683355714257534,8.954632521978867,8.92,historico_ajustado,2026-01,2026,1,INTERNACIONAL,solvencia_proxy
2026-02-01,8.987989507167764,8.426142370615514,9.565419160128336,8.954222785315478,8.83,historico_ajustado,2026-02,2026,2,INTERNACIONAL,solvencia_proxy
2026-03-01,8.503274238959133,7.923775702717795,9.026780502159646,8.953852700587257,8.19,historico_ajustado,2026-03,2026,3,INTERNACIONAL,solvencia_proxy
2026-04-01,9.06376182512701,8.49761402532397,9.577975229197069,8.953442963923871,,proyeccion,2026-04,2026,4,INTERNACIONAL,solvencia_proxy
2026-05-01,9.002379563743844,8.446783108245212,9.604243232983833,8.953046444572204,,proyeccion,2026-05,2026,5,INTERNACIONAL,solvencia_proxy
2026-06-01,8.804175480348084,8.207845972997292,9.364855858633337,8.952636707908818,,proyeccion,2026-06,2026,6,INTERNACIONAL,solvencia_proxy
2026-07-01,8.881805879295115,8.330543957716982,9.431137596205193,8.95224018855715,,proyeccion,2026-07,2026,7,INTERNACIONAL,solvencia_proxy
2026-08-01,8.759689495687143,8.19557031682852,9.335632647573636,8.951830451893764,,proyeccion,2026-08,2026,8,INTERNACIONAL,solvencia_proxy
2026-09-01,8.662228931574672,8.128923845080315,9.229360458767,8.951420715230377,,proyeccion,2026-09,2026,9,INTERNACIONAL,solvencia_proxy
2026-10-01,8.756223122301275,8.178734299664862,9.270895325922785,8.951024195878711,,proyeccion,2026-10,2026,10,INTERNACIONAL,solvencia_proxy
2026-11-01,8.742896902568011,8.170896969752862,9.314604167985946,8.950614459215323,,proyeccion,2026-11,2026,11,INTERNACIONAL,solvencia_proxy
2026-12-01,8.64241371922026,8.117868883660929,9.234444397331796,8.950217939863657,,proyeccion,2026-12,2026,12,INTERNACIONAL,solvencia_proxy
2027-01-01,9.1907438498769,8.672608517905049,9.74679825424256,8.94980820320027,,proyeccion,2027-01,2027,1,INTERNACIONAL,solvencia_proxy
2027-02-01,9.128521127837786,8.570680177314467,9.718093516113505,8.949398466536882,,proyeccion,2027-02,2027,2,INTERNACIONAL,solvencia_proxy
2027-03-01,8.211087596787316,7.623866200509863,8.757185024127354,8.949028381808661,,proyeccion,2027-03,2027,3,INTERNACIONAL,solvencia_proxy
2009-01-01,12.721152492551443,10.915822524798353,14.575945356140565,12.2304883077,14.56,historico_ajustado,2009-01,2009,1,LITORAL,solvencia_proxy
2009-02-01,12.433688876464892,10.622201321932726,14.252764865351082,12.236282120974236,13.4,historico_ajustado,2009-02,2009,2,LITORAL,solvencia_proxy
2009-03-01,12.370667425185582,10.54415719796582,14.16713317399151,12.241515242641288,13.43,historico_ajustado,2009-03,2009,3,LITORAL,solvencia_proxy
2009-04-01,12.37657385073783,10.653376673628484,14.259628367064762,12.247309055915524,12.33,historico_ajustado,2009-04,2009,4,LITORAL,solvencia_proxy
2009-05-01,12.312563830988099,10.407119653636997,14.197152863792775,12.252915971987365,12.77,historico_ajustado,2009-05,2009,5,LITORAL,solvencia_proxy
2009-06-01,12.255490605933032,10.467041395691446,14.1082626121392,12.258709785261601,13.09,historico_ajustado,2009-06,2009,6,LITORAL,solvencia_proxy
2009-07-01,11.311456834704478,9.602068760440767,13.246940880562835,12.264316701333442,11.82,historico_ajustado,2009-07,2009,7,LITORAL,solvencia_proxy
2009-08-01,12.11008454648025,10.387324217883378,14.023337752721629,12.27011051615529,10.86,historico_ajustado,2009-08,2009,8,LITORAL,solvencia_proxy
2009-09-01,12.849335872636829,10.9843275552897,14.727641627569216,12.27590433097714,11.36,historico_ajustado,2009-09,2009,9,LITORAL,solvencia_proxy
2009-10-01,12.652395450236837,10.85436608341125,14.51514179052811,12.281511248546671,13.1,historico_ajustado,2009-10,2009,10,LITORAL,solvencia_proxy
2009-11-01,12.529576700767764,10.640728582126654,14.39839646022181,12.287305063368521,13.07,historico_ajustado,2009-11,2009,11,LITORAL,solvencia_proxy
2009-12-01,12.296141283641791,10.411360736389955,14.230844967116724,12.292911980938053,12.94,historico_ajustado,2009-12,2009,12,LITORAL,solvencia_proxy
2010-01-01,12.825642693812092,10.979725501939042,14.59223178515863,12.298705795759902,12.21,historico_ajustado,2010-01,2010,1,LITORAL,solvencia_proxy
2010-02-01,12.506380301517172,10.678327412981835,14.283852599729991,12.304499610581752,10.31,historico_ajustado,2010-02,2010,2,LITORAL,solvencia_proxy
2010-03-01,12.593174335355926,10.790237212762454,14.461696779290886,12.309732734044646,11.19,historico_ajustado,2010-03,2010,3,LITORAL,solvencia_proxy
2010-04-01,12.277586918765257,10.589716687295484,14.119249795212555,12.315526549307133,12.28,historico_ajustado,2010-04,2010,4,LITORAL,solvencia_proxy
2010-05-01,12.201314212122053,10.358575662616513,14.145277509092363,12.321133467303092,12.69,historico_ajustado,2010-05,2010,5,LITORAL,solvencia_proxy
2010-06-01,12.216090245825095,10.333690711522939,13.992137256186794,12.32692728256558,11.05,historico_ajustado,2010-06,2010,6,LITORAL,solvencia_proxy
2010-07-01,11.835084134050083,10.075244403295235,13.74522589737602,12.332534200561536,11.19,historico_ajustado,2010-07,2010,7,LITORAL,solvencia_proxy
2010-08-01,12.313831969000116,10.626070959133123,14.103209516274353,12.338328015824024,12.52,historico_ajustado,2010-08,2010,8,LITORAL,solvencia_proxy
2010-09-01,12.58581699832255,10.71534405633214,14.520050819916595,12.344121830995576,12.55,historico_ajustado,2010-09,2010,9,LITORAL,solvencia_proxy
2010-10-01,12.582273167249161,10.747382213804,14.34264596826333,12.34972874890353,11.39,historico_ajustado,2010-10,2010,10,LITORAL,solvencia_proxy
2010-11-01,12.723935529858704,10.952936417711856,14.463250595955932,12.355522564075084,11.47,historico_ajustado,2010-11,2010,11,LITORAL,solvencia_proxy
2010-12-01,12.37297714130522,10.49937604740687,14.290129134384902,12.361129481983037,12.25,historico_ajustado,2010-12,2010,12,LITORAL,solvencia_proxy
2011-01-01,12.930336482023066,11.085683942849176,14.729685919011033,12.366923297154589,12.78,historico_ajustado,2011-01,2011,1,LITORAL,solvencia_proxy
2011-02-01,12.579818907382244,10.686140967578323,14.436028233495943,12.372717112326141,13.4,historico_ajustado,2011-02,2011,2,LITORAL,solvencia_proxy
2011-03-01,12.811574725775067,10.97006378145144,14.66258649045186,12.3779502357069,14.18,historico_ajustado,2011-03,2011,3,LITORAL,solvencia_proxy
2011-04-01,12.173813616769014,10.450941875790171,13.906390154341333,12.383744049884907,12.57,historico_ajustado,2011-04,2011,4,LITORAL,solvencia_proxy
2011-05-01,12.093107031203965,10.302353021830212,13.847155062918453,12.389350966831367,14.22,historico_ajustado,2011-05,2011,5,LITORAL,solvencia_proxy
2011-06-01,12.186555446432385,10.369099563694652,14.107031922933983,12.395144781009375,12.92,historico_ajustado,2011-06,2011,6,LITORAL,solvencia_proxy
2011-07-01,12.360813053742033,10.52676047223583,14.167886193350032,12.400751697955833,13.59,historico_ajustado,2011-07,2011,7,LITORAL,solvencia_proxy
2011-08-01,12.50603006718652,10.871967326277366,14.40440506188589,12.406545512133842,12.24,historico_ajustado,2011-08,2011,8,LITORAL,solvencia_proxy
2011-09-01,12.316354877226066,10.363656241561202,14.017991349677578,12.41233932631185,13.39,historico_ajustado,2011-09,2011,9,LITORAL,solvencia_proxy
2011-10-01,12.51778696142554,10.628347755762814,14.380879473159437,12.417946243314198,13.51,historico_ajustado,2011-10,2011,10,LITORAL,solvencia_proxy
2011-11-01,12.92212104149393,10.91194111701564,14.649558482573052,12.423740057549956,13.14,historico_ajustado,2011-11,2011,11,LITORAL,solvencia_proxy
2011-12-01,12.45021245443652,10.645334200559427,14.212193542258284,12.429346974552304,14.0,historico_ajustado,2011-12,2011,12,LITORAL,solvencia_proxy
2012-01-01,13.035167663320493,11.212528084890584,14.843232241834173,12.435140788788065,15.06,historico_ajustado,2012-01,2012,1,LITORAL,solvencia_proxy
2012-02-01,12.653938788655466,10.695291139946962,14.41971025576813,12.440934603023823,12.8,historico_ajustado,2012-02,2012,2,LITORAL,solvencia_proxy
2012-03-01,12.417235038545222,10.525723743017977,14.393502161635901,12.446354622792759,12.05,historico_ajustado,2012-03,2012,3,LITORAL,solvencia_proxy
2012-04-01,12.743612234331987,10.986321937290123,14.569127132826639,12.452148437028521,13.24,historico_ajustado,2012-04,2012,4,LITORAL,solvencia_proxy
2012-05-01,12.699626428609205,10.868244197517102,14.53246810191219,12.457755353798065,12.82,historico_ajustado,2012-05,2012,5,LITORAL,solvencia_proxy
2012-06-01,12.577752948288932,10.747669442082191,14.46636880690252,12.46354916779326,12.52,historico_ajustado,2012-06,2012,6,LITORAL,solvencia_proxy
2012-07-01,11.063545202053668,9.307383306773987,12.901219198585883,12.469156084562806,13.88,historico_ajustado,2012-07,2012,7,LITORAL,solvencia_proxy
2012-08-01,12.168049301284999,10.323472230559007,13.959489029500395,12.474949898558002,11.66,historico_ajustado,2012-08,2012,8,LITORAL,solvencia_proxy
2012-09-01,13.379588820157055,11.518469171682224,15.230164823160067,12.480743712553197,13.85,historico_ajustado,2012-09,2012,9,LITORAL,solvencia_proxy
2012-10-01,13.000979766903354,11.29424228018541,14.815252735469187,12.48635062932274,12.56,historico_ajustado,2012-10,2012,10,LITORAL,solvencia_proxy
2012-11-01,12.612193817154255,10.802986021114547,14.395627454644977,12.492144443443157,11.67,historico_ajustado,2012-11,2012,11,LITORAL,solvencia_proxy
2012-12-01,12.4928237596489,10.662398256065083,14.288289786989768,12.497751360333883,11.69,historico_ajustado,2012-12,2012,12,LITORAL,solvencia_proxy
2013-01-01,12.994209359306069,11.15458661701457,14.825485851893207,12.503545174454297,12.8,historico_ajustado,2013-01,2013,1,LITORAL,solvencia_proxy
2013-02-01,12.706745744066625,10.899617436585904,14.499761639202436,12.509338988574713,11.53,historico_ajustado,2013-02,2013,2,LITORAL,solvencia_proxy
2013-03-01,12.643724293548393,10.80430584514262,14.609456006420002,12.514572111006057,12.95,historico_ajustado,2013-03,2013,3,LITORAL,solvencia_proxy
2013-04-01,12.649630719949347,10.835913390786498,14.459487159176367,12.520365925126471,11.3,historico_ajustado,2013-04,2013,4,LITORAL,solvencia_proxy
2013-05-01,12.585620701018982,10.719932728733902,14.42329386862352,12.525972842017197,11.66,historico_ajustado,2013-05,2013,5,LITORAL,solvencia_proxy
2013-06-01,12.528547531013576,10.600587872183256,14.514120523144529,12.531766710341,12.9,historico_ajustado,2013-06,2013,6,LITORAL,solvencia_proxy
2013-07-01,11.584513813053691,9.696749753189088,13.420153697470456,12.537373679686612,12.98,historico_ajustado,2013-07,2013,7,LITORAL,solvencia_proxy
2013-08-01,12.383141578333852,10.596740977882718,14.16567093735883,12.543167548010414,12.52,historico_ajustado,2013-08,2013,8,LITORAL,solvencia_proxy
2013-09-01,13.12239295799795,11.38356673054646,14.919748695268279,12.548961416334215,13.85,historico_ajustado,2013-09,2013,9,LITORAL,solvencia_proxy
2013-10-01,12.925452587370799,10.936526079002872,14.782807873932255,12.55456838567983,12.16,historico_ajustado,2013-10,2013,10,LITORAL,solvencia_proxy
2013-11-01,12.802633891403367,10.980789581122904,14.718988080549156,12.560362254003632,12.63,historico_ajustado,2013-11,2013,11,LITORAL,solvencia_proxy
2013-12-01,12.612120221196394,10.67094741555842,14.469933201625404,12.608890918492992,13.39,historico_ajustado,2013-12,2013,12,LITORAL,solvencia_proxy
2014-01-01,13.185974103184527,11.391284923055577,14.982767569099881,12.659037205131998,12.13,historico_ajustado,2014-01,2014,1,LITORAL,solvencia_proxy
2014-02-01,12.911064182706724,11.20541239362876,14.731689950645778,12.709183491771002,11.85,historico_ajustado,2014-02,2014,2,LITORAL,solvencia_proxy
2014-03-01,13.037918513273537,11.27055681467784,14.87060562627976,12.754476911961072,12.14,historico_ajustado,2014-03,2014,3,LITORAL,solvencia_proxy
2014-04-01,12.766683568060603,10.917307673256078,14.554057637986999,12.804623198600076,11.89,historico_ajustado,2014-04,2014,4,LITORAL,solvencia_proxy
2014-05-01,12.733332607909485,10.85066714899687,14.558778247385161,12.853151863089437,12.64,historico_ajustado,2014-05,2014,5,LITORAL,solvencia_proxy
2014-06-01,12.869657362328516,11.197076173561145,14.775129272751318,12.980494399068789,13.59,historico_ajustado,2014-06,2014,6,LITORAL,solvencia_proxy
2014-07-01,12.606279044800527,10.776251464649139,14.35914214010792,13.103729111306874,12.14,historico_ajustado,2014-07,2014,7,LITORAL,solvencia_proxy
2014-08-01,13.206575600462413,11.360796121652296,15.049126222181973,13.231071647286228,11.33,historico_ajustado,2014-08,2014,8,LITORAL,solvencia_proxy
2014-09-01,13.60010935059318,11.690972069262807,15.279218655598271,13.35841418326558,13.26,historico_ajustado,2014-09,2014,9,LITORAL,solvencia_proxy
2014-10-01,13.714193313849629,11.797898502951043,15.515155649041368,13.481648895503666,12.97,historico_ajustado,2014-10,2014,10,LITORAL,solvencia_proxy
2014-11-01,13.977404397265836,12.163141152203037,15.897351557697187,13.608991431483018,12.82,historico_ajustado,2014-11,2014,11,LITORAL,solvencia_proxy
2014-12-01,13.74407380304295,11.748318838654601,15.547933200145247,13.732226143721105,13.15,historico_ajustado,2014-12,2014,12,LITORAL,solvencia_proxy
2015-01-01,14.503728927408732,12.705612269938657,16.33444753332805,13.940315742540182,14.88,historico_ajustado,2015-01,2015,1,LITORAL,solvencia_proxy
2015-02-01,14.355507136415772,12.484122859879164,16.19158266546573,14.148405341359261,14.06,historico_ajustado,2015-02,2015,2,LITORAL,solvencia_proxy
2015-03-01,14.769981727139118,12.823863586854804,16.660985001774556,14.336357237066816,14.63,historico_ajustado,2015-03,2015,3,LITORAL,solvencia_proxy
2015-04-01,14.334516402768486,12.495767973125318,16.211351593480707,14.544446835885894,14.15,historico_ajustado,2015-04,2015,4,LITORAL,solvencia_proxy
2015-05-01,14.449579931372385,12.584654593971099,16.22173967383749,14.74582386700113,13.35,historico_ajustado,2015-05,2015,5,LITORAL,solvencia_proxy
2015-06-01,14.745324131241839,12.880045365154116,16.544958585371884,14.953913465820216,14.26,historico_ajustado,2015-06,2015,6,LITORAL,solvencia_proxy
2015-07-01,15.166641046629262,13.385078472519817,16.79600888243654,15.206579690841645,13.23,historico_ajustado,2015-07,2015,7,LITORAL,solvencia_proxy
2015-08-01,15.567152678417363,13.87513448915706,17.42235542763323,15.467668123363785,13.97,historico_ajustado,2015-08,2015,8,LITORAL,solvencia_proxy
2015-09-01,15.632772106801976,13.71832006625226,17.462272937645075,15.728756555885928,14.09,historico_ajustado,2015-09,2015,9,LITORAL,solvencia_proxy
2015-10-01,16.08126349901768,14.31834659973508,17.90614149992976,15.981422780907353,14.67,historico_ajustado,2015-10,2015,10,LITORAL,solvencia_proxy
2015-11-01,16.740892197373928,14.92093235857091,18.609934105170623,16.2425112134295,16.79,historico_ajustado,2015-11,2015,11,LITORAL,solvencia_proxy
2015-12-01,16.51604291833566,14.632574922039964,18.28661856818584,16.495177438450927,14.73,historico_ajustado,2015-12,2015,12,LITORAL,solvencia_proxy
2016-01-01,17.356292745506348,15.497092828035445,19.11090555308227,16.756265870973067,17.52,historico_ajustado,2016-01,2016,1,LITORAL,solvencia_proxy
2016-02-01,17.240545309884816,15.402416599378157,19.003048336471068,17.027541124251762,18.29,historico_ajustado,2016-02,2016,2,LITORAL,solvencia_proxy
2016-03-01,17.252195164039083,15.41888690941951,18.966298174428914,17.281314748286665,17.54,historico_ajustado,2016-03,2016,3,LITORAL,solvencia_proxy
2016-04-01,17.844053798868543,16.027972205901293,19.495454304838837,17.552590001565353,17.65,historico_ajustado,2016-04,2016,4,LITORAL,solvencia_proxy
2016-05-01,18.05698551503198,16.141200743392343,19.868287513091794,17.815114440222153,18.16,historico_ajustado,2016-05,2016,5,LITORAL,solvencia_proxy
2016-06-01,18.200593473996026,16.360881493337395,20.018737299604563,18.08638969350084,17.57,historico_ajustado,2016-06,2016,6,LITORAL,solvencia_proxy
2016-07-01,16.943303249651237,15.184005549535987,18.71144416121199,18.348914132157642,7.48,historico_ajustado,2016-07,2016,7,LITORAL,solvencia_proxy
2016-08-01,18.313288789398715,16.479526775356494,20.26376917739744,18.620189386670365,17.9,historico_ajustado,2016-08,2016,8,LITORAL,solvencia_proxy
2016-09-01,19.790309748789706,17.97841542811395,21.567691233869013,18.891464641183084,18.47,historico_ajustado,2016-09,2016,9,LITORAL,solvencia_proxy
2016-10-01,19.66861821861442,17.89986084689672,21.45125665200164,19.15398908103411,18.52,historico_ajustado,2016-10,2016,10,LITORAL,solvencia_proxy
2016-11-01,19.545313709255872,17.698010872463893,21.280626078480385,19.42526433554683,17.7,historico_ajustado,2016-11,2016,11,LITORAL,solvencia_proxy
2016-12-01,19.682861174713352,17.78843421197446,21.506306402327972,19.687788775397852,18.67,historico_ajustado,2016-12,2016,12,LITORAL,solvencia_proxy
2017-01-01,20.449728214760995,18.57601370580737,22.186293810418896,19.95906402991058,18.47,historico_ajustado,2017-01,2017,1,LITORAL,solvencia_proxy
2017-02-01,20.42774603991437,18.685808718966413,22.1623946389981,20.2303392844233,18.43,historico_ajustado,2017-02,2017,2,LITORAL,solvencia_proxy
2017-03-01,20.604514275772832,18.70492214504551,22.37933316394788,20.475362093230927,18.03,historico_ajustado,2017-03,2017,3,LITORAL,solvencia_proxy
2017-04-01,20.87590214066036,19.06837415675378,22.69028103748877,20.74663734583938,18.3,historico_ajustado,2017-04,2017,4,LITORAL,solvencia_proxy
2017-05-01,21.06880964284748,19.153483638025495,22.871242649481072,21.009161783847553,20.33,historico_ajustado,2017-05,2017,5,LITORAL,solvencia_proxy
2017-06-01,21.27721785712836,19.47597048031435,23.010030611502355,21.280437036456,20.35,historico_ajustado,2017-06,2017,6,LITORAL,solvencia_proxy
