periodo,periodo_dt,anio,mes,banco_estandarizado,activos_totales,pasivos_totales,patrimonio,morosidad,solvencia_proxy,roe,roe_real,roe_estimado,error_roe,error_abs_roe
2021-12,2021-12-01,2021,12,AUSTRO,2440.99,2216.72,224.27,3.51,7.16,6.26,6.26,5.336437393578638,0.9235626064213616,0.9235626064213616
2021-12,2021-12-01,2021,12,BOLIVARIANO,4459.66,4053.01,406.65,99.78,8.04,11.46,11.46,10.599564810004814,0.8604351899951865,0.8604351899951865
2021-12,2021-12-01,2021,12,CAPITAL,36.79,29.9,6.89,5.1,13.12,-27.5,-27.5,-7.730355302567799,-19.769644697432202,19.769644697432202
2021-12,2021-12-01,2021,12,CITIBANK,630.08,546.8,83.29,0.0,10.03,2.21,2.21,6.66955300449551,-4.45955300449551,4.45955300449551
2021-12,2021-12-01,2021,12,COMERCIAL DE MANABI,60.05,46.28,13.77,5.3,18.04,87.53,87.53,45.180348076830555,42.349651923169446,42.349651923169446
2021-12,2021-12-01,2021,12,COOPNACIONAL,202.93,171.34,31.59,6.42,14.47,2.17,2.17,4.725124492729495,-2.5551244927294947,2.5551244927294947
2021-12,2021-12-01,2021,12,D-MIRO,113.09,93.15,19.94,4.68,14.91,32.27,32.27,18.930576792281794,13.339423207718209,13.339423207718209
2021-12,2021-12-01,2021,12,DELBANK,31.86,20.37,11.49,2.29,26.68,82.67,82.67,28.085022295574788,54.584977704425214,54.584977704425214
2021-12,2021-12-01,2021,12,DESARROLLO DE LOS PUEBLOS S.A,232.42,205.05,27.37,5.09,8.51,8.51,8.51,16.303437914770416,-7.793437914770417,7.793437914770417
2021-12,2021-12-01,2021,12,DINERS,2271.75,1796.02,475.73,3.73,19.61,8.09,8.09,10.091888780663778,-2.001888780663778,2.001888780663778
2021-12,2021-12-01,2021,12,FINCA,85.23,75.67,9.56,8.63,8.35,-42.64,-42.64,-23.332966634661645,-19.307033365338356,19.307033365338356
2021-12,2021-12-01,2021,12,GENERAL RUMIÑAHUI,1010.6,918.7,91.9,1.39,8.64,11.99,11.99,12.955611828911826,-0.9656118289118254,0.9656118289118254
2021-12,2021-12-01,2021,12,GUAYAQUIL,6364.65,5762.32,602.34,1.12,7.83,13.92,13.92,13.887315852850865,0.032684147149135256,0.032684147149135256
2021-12,2021-12-01,2021,12,INTERNACIONAL,4450.92,4024.74,426.18,72.6,8.13,10.93,10.93,10.3979365981241,0.5320634018759005,0.5320634018759005
2021-12,2021-12-01,2021,12,LITORAL,38.18,26.83,11.35,5.91,26.54,91.34,91.34,43.24811633237134,48.091883667628665,48.091883667628665
2021-12,2021-12-01,2021,12,LOJA,659.2,592.52,66.68,1.88,8.19,8.79,8.79,8.775443492063491,0.014556507936507757,0.014556507936507757
2021-12,2021-12-01,2021,12,MACHALA,966.77,894.67,72.1,1.07,6.32,5.11,5.11,6.770794642302144,-1.660794642302144,1.660794642302144
2021-12,2021-12-01,2021,12,PACIFICO,7049.88,6230.96,818.92,2.92,8.31,72.12,72.12,42.50220133838385,29.617798661616156,29.617798661616156
2021-12,2021-12-01,2021,12,PICHINCHA,13400.42,12056.03,1344.38,2.71,8.1,8.13,8.13,9.49497763708514,-1.3649776370851399,1.3649776370851399
2021-12,2021-12-01,2021,12,PROCREDIT,568.36,510.48,57.88,2.48,8.57,42.92,42.92,17.195806037758548,25.724193962241454,25.724193962241454
2021-12,2021-12-01,2021,12,PRODUBANCO,6151.94,5656.12,495.82,1.35,6.23,10.22,10.22,12.768549466089476,-2.548549466089476,2.548549466089476
2021-12,2021-12-01,2021,12,SOLIDARIO,812.0,651.97,160.03,3.18,17.67,7.19,7.19,7.5169171420246474,-0.32691714202464706,0.32691714202464706
2021-12,2021-12-01,2021,12,VISIONFUND ECUADOR,90.09,71.43,18.66,5.18,18.65,6.19,6.19,7.915832948070449,-1.7258329480704484,1.7258329480704484
2022-02,2022-02-01,2022,2,AMAZONAS,281.3,254.67,26.62,2.84,,32.64,32.64,25.853364721019712,6.786635278980288,6.786635278980288
2022-02,2022-02-01,2022,2,AUSTRO,2433.81,2208.19,224.75,3.82,,2.34,2.34,4.523250095922594,-2.1832500959225944,2.1832500959225944
2022-02,2022-02-01,2022,2,BOLIVARIANO,4459.94,4058.45,395.15,99.7,,9.44,9.44,11.113635525446778,-1.6736355254467785,1.6736355254467785
2022-02,2022-02-01,2022,2,CAPITAL,38.35,31.73,6.89,3.57,,-23.86,-23.86,-22.186472498797496,-1.6735275012025035,1.6735275012025035
2022-02,2022-02-01,2022,2,CITIBANK,618.91,533.96,83.33,0.0,,11.7,11.7,11.779520774873287,-0.07952077487328779,0.07952077487328779
2022-02,2022-02-01,2022,2,COMERCIAL DE MANABI,61.77,47.98,13.77,5.85,,82.2,82.2,51.24927819476822,30.95072180523178,30.95072180523178
2022-02,2022-02-01,2022,2,COOPNACIONAL,211.4,179.42,31.85,16.75,,2.56,2.56,6.325036439301447,-3.7650364393014466,3.7650364393014466
2022-02,2022-02-01,2022,2,D-MIRO,112.31,92.35,19.95,5.82,,45.46,45.46,23.9840858991934,21.4759141008066,21.4759141008066
2022-02,2022-02-01,2022,2,DELBANK,32.88,21.46,11.47,2.8,,-2.58,-2.58,-1.8613877585377587,-0.7186122414622413,0.7186122414622413
2022-02,2022-02-01,2022,2,DESARROLLO DE LOS PUEBLOS S.A,238.32,210.67,27.4,6.04,,5.55,5.55,6.944968214285718,-1.3949682142857185,1.3949682142857185
2022-02,2022-02-01,2022,2,DINERS,2281.43,1797.53,475.72,3.83,,10.31,10.31,9.847654098124098,0.46234590187590285,0.46234590187590285
2022-02,2022-02-01,2022,2,FINCA,81.55,72.09,9.55,11.72,,-5.41,-5.41,-9.835498719336222,4.425498719336222,4.425498719336222
2022-02,2022-02-01,2022,2,GENERAL RUMIÑAHUI,1022.93,928.75,91.98,2.07,,14.41,14.41,13.076816611166608,1.3331833888333922,1.3331833888333922
2022-02,2022-02-01,2022,2,GUAYAQUIL,6377.99,5794.45,568.93,1.26,,14.83,14.83,14.338111957116968,0.4918880428830317,0.4918880428830317
2022-02,2022-02-01,2022,2,INTERNACIONAL,4296.95,3863.86,426.18,85.1,,9.73,9.73,10.897550757853264,-1.1675507578532631,1.1675507578532631
2022-02,2022-02-01,2022,2,LITORAL,38.16,26.77,11.35,6.55,,2.18,2.18,2.310527442464942,-0.13052744246494186,0.13052744246494186
2022-02,2022-02-01,2022,2,LOJA,674.7,607.23,66.68,2.21,,7.04,7.04,7.205238491138484,-0.1652384911384841,0.1652384911384841
2022-02,2022-02-01,2022,2,MACHALA,969.38,896.79,71.77,1.19,,6.82,6.82,9.540554792059792,-2.720554792059792,2.720554792059792
2022-02,2022-02-01,2022,2,PACIFICO,6966.99,6133.8,819.13,3.19,,10.3,10.3,15.011257802012809,-4.711257802012808,4.711257802012808
2022-02,2022-02-01,2022,2,PICHINCHA,13683.21,12314.49,1344.34,2.74,,10.87,10.87,10.723330060125068,0.14666993987493093,0.14666993987493093
2022-02,2022-02-01,2022,2,PROCREDIT,575.0,517.89,57.88,2.44,,-8.03,-8.03,0.5691404095300832,-8.599140409530083,8.599140409530083
2022-02,2022-02-01,2022,2,PRODUBANCO,6164.15,5656.37,497.46,1.49,,12.46,12.46,12.282374357309362,0.1776256426906393,0.1776256426906393
2022-02,2022-02-01,2022,2,SOLIDARIO,816.05,654.75,160.04,3.38,,4.7,4.7,6.480183320105819,-1.7801833201058193,1.7801833201058193
2022-02,2022-02-01,2022,2,VISIONFUND ECUADOR,92.04,72.91,18.66,5.26,,14.87,14.87,19.404522374662367,-4.534522374662368,4.534522374662368
2022-03,2022-03-01,2022,3,AMAZONAS,286.04,259.39,26.63,2.76,8.02,43.83,43.83,35.504077712842715,8.325922287157283,8.325922287157283
2022-03,2022-03-01,2022,3,AUSTRO,2451.07,2223.28,224.9,3.69,7.81,5.15,5.15,4.818810483405482,0.33118951659451845,0.33118951659451845
2022-03,2022-03-01,2022,3,BOLIVARIANO,4483.22,4077.52,395.1,83.0,7.9,10.59,10.59,11.536148718688722,-0.9461487186887219,0.9461487186887219
2022-03,2022-03-01,2022,3,CAPITAL,38.78,32.26,6.89,3.08,12.4,-21.87,-21.87,-15.04525362674363,-6.824746373256371,6.824746373256371
2022-03,2022-03-01,2022,3,CITIBANK,626.52,542.3,82.73,0.0,10.99,7.14,7.14,7.907248467735968,-0.7672484677359686,0.7672484677359686
2022-03,2022-03-01,2022,3,COMERCIAL DE MANABI,61.24,47.44,13.77,5.87,18.48,90.78,90.78,39.19836018759019,51.58163981240981,51.58163981240981
2022-03,2022-03-01,2022,3,COOPNACIONAL,209.11,176.96,31.82,18.34,14.08,4.07,4.07,4.216017308339808,-0.14601730833980753,0.14601730833980753
2022-03,2022-03-01,2022,3,D-MIRO,110.07,90.09,19.95,6.94,15.98,63.6,63.6,22.492998674843694,41.107001325156304,41.107001325156304
2022-03,2022-03-01,2022,3,DELBANK,32.11,20.63,11.48,2.42,29.27,14.62,14.62,6.133119831649836,8.486880168350163,8.486880168350163
2022-03,2022-03-01,2022,3,DESARROLLO DE LOS PUEBLOS S.A,240.34,212.48,27.29,5.28,10.06,8.42,8.42,11.717619913419904,-3.2976199134199042,3.2976199134199042
2022-03,2022-03-01,2022,3,DINERS,2266.54,1787.5,465.79,3.96,20.72,11.21,11.21,10.850024177489177,0.3599758225108243,0.3599758225108243
2022-03,2022-03-01,2022,3,FINCA,82.62,73.25,9.55,12.04,8.94,-7.77,-7.77,-7.683551986531988,-0.08644801346801145,0.08644801346801145
2022-03,2022-03-01,2022,3,GENERAL RUMIÑAHUI,1021.52,926.13,92.06,1.81,8.59,14.45,14.45,14.270596966274457,0.17940303372554212,0.17940303372554212
2022-03,2022-03-01,2022,3,GUAYAQUIL,6535.65,5944.33,569.0,1.3,7.8,15.24,15.24,15.51496592231842,-0.27496592231842065,0.27496592231842065
2022-03,2022-03-01,2022,3,INTERNACIONAL,4457.06,4037.53,411.12,72.39,8.47,7.96,7.96,10.107981975108224,-2.147981975108224,2.147981975108224
2022-03,2022-03-01,2022,3,LITORAL,40.02,28.58,11.35,6.17,25.18,2.92,2.92,3.4352975122100102,-0.5152975122100103,0.5152975122100103
2022-03,2022-03-01,2022,3,LOJA,720.89,652.88,66.68,2.17,7.86,7.95,7.95,9.560643581048579,-1.6106435810485786,1.6106435810485786
2022-03,2022-03-01,2022,3,MACHALA,984.3,911.27,71.76,1.21,6.41,7.05,7.05,7.270786136918638,-0.22078613691863858,0.22078613691863858
2022-03,2022-03-01,2022,3,PACIFICO,7062.07,6231.1,805.91,3.18,9.15,12.29,12.29,15.93397226671477,-3.643972266714771,3.643972266714771
2022-03,2022-03-01,2022,3,PICHINCHA,13838.0,12493.85,1307.28,2.76,8.68,11.04,11.04,11.079704597162097,-0.039704597162097954,0.039704597162097954
2022-03,2022-03-01,2022,3,PROCREDIT,586.93,529.53,57.88,2.42,8.69,-3.34,-3.34,0.5940985437710444,-3.9340985437710443,3.9340985437710443
2022-03,2022-03-01,2022,3,PRODUBANCO,6315.2,5815.38,482.96,1.45,6.79,13.67,13.67,14.813115627705638,-1.1431156277056385,1.1431156277056385
2022-03,2022-03-01,2022,3,SOLIDARIO,816.35,654.21,160.0,3.38,18.93,5.36,5.36,6.245254605579603,-0.8852546055796031,0.8852546055796031
2022-03,2022-03-01,2022,3,VISIONFUND ECUADOR,95.21,76.82,17.68,4.62,18.38,15.42,15.42,16.770337597310085,-1.3503375973100855,1.3503375973100855
2022-04,2022-04-01,2022,4,AMAZONAS,286.37,259.72,26.61,2.77,7.9,40.09,40.09,35.407281014911014,4.682718985088989,4.682718985088989
2022-04,2022-04-01,2022,4,AUSTRO,2435.21,2207.42,224.46,3.85,7.66,4.46,4.46,4.681328713323715,-0.2213287133237154,0.2213287133237154
2022-04,2022-04-01,2022,4,BOLIVARIANO,4400.9,3990.76,395.08,86.48,8.21,11.3,11.3,11.25925260970511,0.04074739029489116,0.04074739029489116
2022-04,2022-04-01,2022,4,CAPITAL,39.12,32.7,6.9,3.5,11.98,-20.88,-20.88,-16.229165835738335,-4.6508341642616635,4.6508341642616635
2022-04,2022-04-01,2022,4,CITIBANK,603.17,519.58,82.51,0.0,12.22,3.89,3.89,10.621107476874991,-6.731107476874991,6.731107476874991
2022-04,2022-04-01,2022,4,COMERCIAL DE MANABI,61.27,47.45,13.77,5.84,18.55,1.16,1.16,21.926748016474278,-20.766748016474278,20.766748016474278
2022-04,2022-04-01,2022,4,COOPNACIONAL,210.74,178.57,31.81,18.45,13.84,3.4,3.4,4.36041947987198,-0.9604194798719798,0.9604194798719798
2022-04,2022-04-01,2022,4,D-MIRO,110.12,90.58,19.95,7.58,15.45,-6.09,-6.09,-1.6770526851851864,-4.412947314814813,4.412947314814813
2022-04,2022-04-01,2022,4,DELBANK,32.3,20.86,11.48,2.69,27.51,-81.94,-81.94,-14.988159724812228,-66.95184027518778,66.95184027518778
2022-04,2022-04-01,2022,4,DESARROLLO DE LOS PUEBLOS S.A,240.07,212.54,26.83,5.73,9.77,7.82,7.82,7.808523884078883,0.011476115921117191,0.011476115921117191
2022-04,2022-04-01,2022,4,DINERS,2253.53,1770.01,465.5,3.86,20.8,11.45,11.45,10.998172828282831,0.45182717171716824,0.45182717171716824
2022-04,2022-04-01,2022,4,FINCA,84.95,75.56,9.55,12.18,8.4,-5.36,-5.36,-7.8041281794131825,2.444128179413182,2.444128179413182
2022-04,2022-04-01,2022,4,GENERAL RUMIÑAHUI,1033.41,939.52,89.41,2.01,8.3,14.68,14.68,14.500534889554869,0.1794651104451308,0.1794651104451308
2022-04,2022-04-01,2022,4,GUAYAQUIL,6403.42,5804.42,569.5,1.32,8.19,15.2,15.2,14.966799311244316,0.23320068875568367,0.23320068875568367
2022-04,2022-04-01,2022,4,INTERNACIONAL,4241.96,3818.07,411.12,73.17,9.14,9.12,9.12,9.781722131294636,-0.6617221312946366,0.6617221312946366
2022-04,2022-04-01,2022,4,LITORAL,41.13,29.69,11.35,6.32,24.95,2.33,2.33,3.75602076118326,-1.4260207611832598,1.4260207611832598
2022-04,2022-04-01,2022,4,LOJA,691.59,625.45,64.3,2.37,8.2,8.33,8.33,8.872803674843674,-0.5428036748436735,0.5428036748436735
2022-04,2022-04-01,2022,4,MACHALA,985.58,912.09,71.74,1.14,6.53,7.26,7.26,7.517520070300076,-0.2575200703000764,0.2575200703000764
2022-04,2022-04-01,2022,4,PACIFICO,7038.71,6198.25,806.35,3.18,9.23,12.57,12.57,16.051552266714776,-3.4815522667147754,3.4815522667147754
2022-04,2022-04-01,2022,4,PICHINCHA,13761.23,12412.96,1306.84,2.41,8.7,9.35,9.35,10.218583466810967,-0.8685834668109678,0.8685834668109678
2022-04,2022-04-01,2022,4,PROCREDIT,589.51,531.88,57.88,2.76,8.61,-1.28,-1.28,6.565479041606538,-7.845479041606538,7.845479041606538
2022-04,2022-04-01,2022,4,PRODUBANCO,6269.59,5764.17,481.74,1.38,7.03,14.47,14.47,14.614634714914725,-0.14463471491472468,0.14463471491472468
2022-04,2022-04-01,2022,4,SOLIDARIO,821.18,658.08,159.99,3.29,18.88,5.83,5.83,6.427366966690717,-0.5973669666907169,0.5973669666907169
2022-04,2022-04-01,2022,4,VISIONFUND ECUADOR,96.23,77.48,17.68,4.7,18.37,17.59,17.59,17.32857062099936,0.26142937900063856,0.26142937900063856
2022-05,2022-05-01,2022,5,AMAZONAS,292.55,265.98,26.53,3.07,7.78,35.51,35.51,34.76670717532467,0.7432928246753292,0.7432928246753292
2022-05,2022-05-01,2022,5,AUSTRO,2429.7,2200.36,224.64,3.9,7.72,5.02,5.02,4.942208409090907,0.07779159090909271,0.07779159090909271
2022-05,2022-05-01,2022,5,BOLIVARIANO,4386.4,3971.91,394.93,85.27,8.43,11.77,11.77,11.227551531662781,0.5424484683372182,0.5424484683372182
2022-05,2022-05-01,2022,5,CAPITAL,39.64,33.38,6.89,3.25,11.45,-22.06,-22.06,-18.912028838383833,-3.147971161616166,3.147971161616166
2022-05,2022-05-01,2022,5,CITIBANK,636.88,552.85,82.51,0.0,10.58,4.43,4.43,5.25363766825767,-0.8236376682576703,0.8236376682576703
2022-05,2022-05-01,2022,5,COMERCIAL DE MANABI,61.18,47.34,13.77,5.9,18.63,1.26,1.26,19.171296735209246,-17.911296735209245,17.911296735209245
2022-05,2022-05-01,2022,5,COOPNACIONAL,204.05,171.82,31.79,20.1,14.4,3.31,3.31,3.5722794536019546,-0.2622794536019546,0.2622794536019546
2022-05,2022-05-01,2022,5,D-MIRO,107.35,88.46,19.94,8.96,15.26,-12.48,-12.48,-2.201074246031747,-10.278925753968252,10.278925753968252
2022-05,2022-05-01,2022,5,DELBANK,31.73,20.36,11.49,2.93,28.09,-2.46,-2.46,-0.5327755098605098,-1.9272244901394902,1.9272244901394902
2022-05,2022-05-01,2022,5,DESARROLLO DE LOS PUEBLOS S.A,240.07,212.51,26.84,5.78,9.73,6.32,6.32,7.238179466089465,-0.9181794660894651,0.9181794660894651
2022-05,2022-05-01,2022,5,DINERS,2252.45,1764.78,465.2,3.84,20.95,11.46,11.46,11.12093974627225,0.3390602537277516,0.3390602537277516
2022-05,2022-05-01,2022,5,FINCA,85.36,76.16,9.54,12.79,8.12,-8.58,-8.58,-11.705654758482268,3.125654758482268,3.125654758482268
2022-05,2022-05-01,2022,5,GENERAL RUMIÑAHUI,1011.53,916.56,89.42,2.33,8.58,14.62,14.62,14.256159089891582,0.3638409101084168,0.3638409101084168
2022-05,2022-05-01,2022,5,GUAYAQUIL,6477.1,5870.32,569.5,1.32,8.12,15.42,15.42,15.475636800884295,-0.05563680088429557,0.05563680088429557
2022-05,2022-05-01,2022,5,INTERNACIONAL,4289.69,3861.41,411.08,74.68,9.13,9.86,9.86,10.154085491082997,-0.2940854910829973,0.2940854910829973
2022-05,2022-05-01,2022,5,LITORAL,40.49,29.0,11.35,6.19,25.33,2.91,2.91,4.814641301291302,-1.904641301291302,1.904641301291302
2022-05,2022-05-01,2022,5,LOJA,683.35,616.62,64.3,2.45,8.35,8.86,8.86,9.19473351370851,-0.33473351370851034,0.33473351370851034
2022-05,2022-05-01,2022,5,MACHALA,970.55,896.53,71.73,1.2,6.56,7.65,7.65,7.3528430627705665,0.2971569372294338,0.2971569372294338
2022-05,2022-05-01,2022,5,PACIFICO,6896.07,6047.17,805.84,3.08,9.55,12.72,12.72,15.936625276575278,-3.216625276575277,3.216625276575277
2022-05,2022-05-01,2022,5,PICHINCHA,13823.08,12461.23,1305.4,2.41,8.73,10.22,10.22,10.4561181986532,-0.23611819865319994,0.23611819865319994
2022-05,2022-05-01,2022,5,PROCREDIT,596.12,538.18,57.88,2.58,8.51,23.72,23.72,20.669469101731586,3.0505308982684127,3.0505308982684127
2022-05,2022-05-01,2022,5,PRODUBANCO,6274.75,5761.22,482.49,1.44,7.05,15.21,15.21,14.755946948329463,0.4540530516705381,0.4540530516705381
2022-05,2022-05-01,2022,5,SOLIDARIO,829.69,665.47,160.04,3.23,18.84,6.26,6.26,6.558284469558221,-0.2982844695582214,0.2982844695582214
2022-05,2022-05-01,2022,5,VISIONFUND ECUADOR,97.78,78.72,17.68,4.72,18.17,18.26,18.26,17.749225390119143,0.5107746098808583,0.5107746098808583
2022-06,2022-06-01,2022,6,AMAZONAS,302.45,275.89,26.52,3.19,7.48,33.01,33.01,33.21537248436747,-0.2053724843674729,0.2053724843674729
2022-06,2022-06-01,2022,6,AUSTRO,2424.86,2194.28,224.57,2.89,7.76,5.35,5.35,6.188803782698783,-0.8388037826987835,0.8388037826987835
2022-06,2022-06-01,2022,6,BOLIVARIANO,4498.44,4079.7,394.67,75.94,8.42,12.09,12.09,12.13071572746698,-0.0407157274669796,0.0407157274669796
2022-06,2022-06-01,2022,6,CAPITAL,40.12,34.06,6.89,3.44,10.86,-24.29,-24.29,-21.576165797258298,-2.713834202741701,2.713834202741701
2022-06,2022-06-01,2022,6,CITIBANK,670.23,586.99,82.5,0.0,10.46,1.81,1.81,3.7904446881821925,-1.9804446881821924,1.9804446881821924
2022-06,2022-06-01,2022,6,COMERCIAL DE MANABI,60.58,46.71,13.77,5.61,18.88,1.41,1.41,16.74440476491102,-15.334404764911021,15.334404764911021
2022-06,2022-06-01,2022,6,COOPNACIONAL,204.05,171.77,31.77,20.57,14.4,3.16,3.16,3.534684810744812,-0.37468481074481197,0.37468481074481197
2022-06,2022-06-01,2022,6,D-MIRO,113.69,94.78,19.93,9.8,14.42,-10.32,-10.32,-5.449006945554448,-4.870993054445552,4.870993054445552
2022-06,2022-06-01,2022,6,DELBANK,31.18,19.9,11.49,3.29,28.23,-3.7,-3.7,-3.5446736207311202,-0.15532637926887993,0.15532637926887993
2022-06,2022-06-01,2022,6,DESARROLLO DE LOS PUEBLOS S.A,238.07,210.47,26.81,5.63,9.63,5.8,5.8,7.2441102613127635,-1.4441102613127637,1.4441102613127637
2022-06,2022-06-01,2022,6,DINERS,2224.21,1731.55,465.09,3.86,21.1,11.74,11.74,10.606178733766235,1.133821266233765,1.133821266233765
2022-06,2022-06-01,2022,6,FINCA,84.86,75.77,9.55,13.09,8.04,-9.67,-9.67,-10.708032495375003,1.0380324953750026,1.0380324953750026
2022-06,2022-06-01,2022,6,GENERAL RUMIÑAHUI,1025.65,929.8,89.35,1.8,8.4,14.32,14.32,14.391541301291278,-0.071541301291278,0.071541301291278
2022-06,2022-06-01,2022,6,GUAYAQUIL,6501.78,5887.7,569.58,1.34,8.23,15.38,15.38,15.365572660672647,0.014427339327353295,0.014427339327353295
2022-06,2022-06-01,2022,6,INTERNACIONAL,4265.04,3832.81,411.03,64.99,9.06,10.16,10.16,10.585633353035849,-0.4256333530358489,0.4256333530358489
2022-06,2022-06-01,2022,6,LITORAL,40.15,28.62,11.35,5.78,25.94,3.12,3.12,9.236040245310246,-6.116040245310246,6.116040245310246
2022-06,2022-06-01,2022,6,LOJA,703.82,636.55,64.3,2.64,8.04,9.06,9.06,9.144863575036073,-0.08486357503607245,0.08486357503607245
2022-06,2022-06-01,2022,6,MACHALA,976.22,901.79,71.71,1.22,6.54,7.57,7.57,7.598416125541129,-0.0284161255411286,0.0284161255411286
2022-06,2022-06-01,2022,6,PACIFICO,6831.68,5973.9,805.61,3.21,9.71,12.86,12.86,12.749938041125539,0.11006195887446069,0.11006195887446069
2022-06,2022-06-01,2022,6,PICHINCHA,13622.95,12258.46,1294.52,2.56,8.93,10.59,10.59,10.409648128908136,0.18035187109186346,0.18035187109186346
2022-06,2022-06-01,2022,6,PROCREDIT,596.44,538.3,57.88,2.95,8.48,89.34,89.34,29.915542770470264,59.424457229529736,59.424457229529736
2022-06,2022-06-01,2022,6,PRODUBANCO,6285.33,5772.33,474.96,1.41,7.04,15.61,15.61,15.2635589973915,0.34644100260849875,0.34644100260849875
2022-06,2022-06-01,2022,6,SOLIDARIO,839.88,674.93,160.03,3.28,18.57,6.16,6.16,6.6207920219132745,-0.4607920219132744,0.4607920219132744
2022-06,2022-06-01,2022,6,VISIONFUND ECUADOR,97.85,78.53,17.68,4.97,18.08,18.15,18.15,17.646807411523657,0.5031925884763417,0.5031925884763417
2022-07,2022-07-01,2022,7,AMAZONAS,304.31,277.93,26.33,3.1,7.32,30.23,30.23,32.444190847763345,-2.2141908477633443,2.2141908477633443
2022-07,2022-07-01,2022,7,AUSTRO,2404.98,2174.03,224.39,3.37,7.79,5.01,5.01,5.358672518037516,-0.34867251803751653,0.34867251803751653
2022-07,2022-07-01,2022,7,BOLIVARIANO,4513.95,4090.37,394.77,81.09,8.43,12.41,12.41,12.398507549903803,0.01149245009619726,0.01149245009619726
2022-07,2022-07-01,2022,7,CAPITAL,40.6,34.64,6.9,3.67,10.51,-23.23,-23.23,-21.980295661375653,-1.2497043386243476,1.2497043386243476
2022-07,2022-07-01,2022,7,CITIBANK,646.41,563.67,82.2,0.0,11.26,1.12,1.12,4.840701284363782,-3.7207012843637823,3.7207012843637823
2022-07,2022-07-01,2022,7,COMERCIAL DE MANABI,61.02,47.13,13.77,6.83,18.3,1.41,1.41,13.795343364320864,-12.385343364320864,12.385343364320864
2022-07,2022-07-01,2022,7,COOPNACIONAL,203.29,171.0,31.76,3.39,14.52,2.82,2.82,4.602166606541605,-1.782166606541605,1.782166606541605
2022-07,2022-07-01,2022,7,D-MIRO,116.52,98.25,19.93,10.46,13.33,-14.24,-14.24,-11.430676640026642,-2.8093233599733587,2.8093233599733587
2022-07,2022-07-01,2022,7,DELBANK,31.61,20.32,11.49,2.37,27.32,-3.08,-3.08,-0.2779449651274648,-2.8020550348725353,2.8020550348725353
2022-07,2022-07-01,2022,7,DESARROLLO DE LOS PUEBLOS S.A,237.03,209.22,26.74,5.78,9.61,6.74,6.74,7.1576188591963605,-0.4176188591963603,0.4176188591963603
2022-07,2022-07-01,2022,7,DINERS,2287.36,1789.92,464.74,3.76,20.5,11.94,11.94,11.24112861499611,0.6988713850038888,0.6988713850038888
2022-07,2022-07-01,2022,7,FINCA,84.27,71.87,13.04,13.22,11.47,-11.02,-11.02,-11.072793007455513,0.052793007455512964,0.052793007455512964
2022-07,2022-07-01,2022,7,GENERAL RUMIÑAHUI,1035.11,938.06,89.34,2.25,8.4,14.57,14.57,14.468387698597681,0.10161230140231936,0.10161230140231936
2022-07,2022-07-01,2022,7,GUAYAQUIL,6494.91,5873.41,569.57,1.34,8.28,15.42,15.42,15.458198994616481,-0.03819899461648113,0.03819899461648113
2022-07,2022-07-01,2022,7,INTERNACIONAL,4213.34,3776.62,410.98,71.7,9.36,10.59,10.59,10.509747832907841,0.08025216709215854,0.08025216709215854
2022-07,2022-07-01,2022,7,LITORAL,39.76,28.18,11.35,6.33,25.77,3.42,3.42,4.3642785125060115,-0.9442785125060116,0.9442785125060116
2022-07,2022-07-01,2022,7,LOJA,719.74,651.95,64.3,2.59,7.89,9.15,9.15,9.931148276815769,-0.7811482768157685,0.7811482768157685
2022-07,2022-07-01,2022,7,MACHALA,976.03,901.13,71.69,1.24,6.54,7.66,7.66,7.639094808802312,0.020905191197687856,0.020905191197687856
2022-07,2022-07-01,2022,7,PACIFICO,6769.41,5902.93,805.89,3.26,9.86,12.81,12.81,12.398782453102449,0.41121754689755186,0.41121754689755186
2022-07,2022-07-01,2022,7,PICHINCHA,14238.45,12863.66,1290.82,2.57,8.32,10.92,10.92,11.147674831649836,-0.2276748316498356,0.2276748316498356
2022-07,2022-07-01,2022,7,PROCREDIT,596.68,538.29,57.88,2.19,8.57,1.48,1.48,8.090664817219821,-6.610664817219821,6.610664817219821
2022-07,2022-07-01,2022,7,PRODUBANCO,6289.6,5771.96,472.97,1.59,7.04,15.77,15.77,15.534935876900885,0.2350641230991144,0.2350641230991144
2022-07,2022-07-01,2022,7,SOLIDARIO,849.55,683.35,160.03,3.31,18.57,6.61,6.61,6.7766223790561275,-0.1666223790561272,0.1666223790561272
2022-07,2022-07-01,2022,7,VISIONFUND ECUADOR,101.94,82.34,17.68,5.04,17.6,18.3,18.3,17.860836469687722,0.4391635303122783,0.4391635303122783
2022-08,2022-08-01,2022,8,AMAZONAS,316.04,289.71,26.27,3.15,7.09,31.76,31.76,32.180173647186145,-0.42017364718614303,0.42017364718614303
2022-08,2022-08-01,2022,8,AUSTRO,2426.65,2194.84,224.51,3.27,7.71,4.88,4.88,5.364784713804712,-0.48478471380471166,0.48478471380471166
2022-08,2022-08-01,2022,8,BOLIVARIANO,4624.13,4195.73,394.82,82.21,8.32,12.67,12.67,12.938201590909095,-0.26820159090909534,0.26820159090909534
2022-08,2022-08-01,2022,8,CAPITAL,40.17,34.23,6.89,4.21,10.49,-20.66,-20.66,-21.8627773039923,1.202777303992299,1.202777303992299
