periodo,periodo_dt,indicador,promedio,mediana,minimo,maximo,bancos_con_dato
2024-05,2024-05-01,solvencia_proxy,12.10608695652174,9.45,6.39,30.33,23
2024-06,2024-06-01,solvencia_proxy,12.128695652173912,9.37,6.1,33.34,23
2024-07,2024-07-01,solvencia_proxy,11.801739130434783,9.25,5.65,31.7,23
2024-08,2024-08-01,solvencia_proxy,11.767826086956523,9.34,5.27,30.67,23
2024-09,2024-09-01,solvencia_proxy,11.796086956521739,9.39,5.01,31.2,23
2024-10,2024-10-01,solvencia_proxy,11.426521739130434,9.04,4.61,27.3,23
2024-11,2024-11-01,solvencia_proxy,11.367826086956521,9.33,4.41,29.0,23
2024-12,2024-12-01,solvencia_proxy,11.03608695652174,9.16,4.3,24.03,23
2025-01,2025-01-01,solvencia_proxy,11.794782608695652,10.02,6.2,25.51,23
2025-02,2025-02-01,solvencia_proxy,11.526521739130436,9.13,5.79,25.43,23
2025-03,2025-03-01,solvencia_proxy,11.327391304347826,8.99,5.55,25.59,23
2025-04,2025-04-01,solvencia_proxy,10.835217391304349,9.21,5.61,25.87,23
2025-05,2025-05-01,solvencia_proxy,11.227826086956522,9.07,5.67,24.47,23
2025-06,2025-06-01,solvencia_proxy,11.089565217391305,8.96,5.59,23.76,23
2025-07,2025-07-01,solvencia_proxy,11.16304347826087,9.07,5.62,25.09,23
2025-08,2025-08-01,solvencia_proxy,11.033913043478261,9.02,5.75,24.21,23
2025-09,2025-09-01,solvencia_proxy,11.053478260869564,9.09,5.79,24.39,23
2025-10,2025-10-01,solvencia_proxy,11.04304347826087,8.91,5.43,25.58,23
2025-11,2025-11-01,solvencia_proxy,10.927391304347825,8.86,5.69,25.23,23
2025-12,2025-12-01,solvencia_proxy,10.764347826086958,8.98,4.87,24.65,23
2026-01,2026-01-01,solvencia_proxy,11.59913043478261,9.74,6.0,26.94,23
2026-02,2026-02-01,solvencia_proxy,11.445217391304348,9.3,6.6,27.52,23
2026-03,2026-03-01,solvencia_proxy,11.315217391304348,9.27,6.6,28.52,23
