periodo,banco_estandarizado,indicador,valor,unidad,sentido,periodo_dt,promedio_sistema,mediana_sistema,bancos_con_dato,diferencia_vs_promedio,diferencia_pct_vs_promedio
2009-02,COFIEC,pasivos_totales,4.11,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-577.2754166666666,-99.29306792324368
2009-02,COFIEC,patrimonio,8.42,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-60.031666666666666,-87.6993499062599
2009-02,COFIEC,roe,69.97,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,52.845,308.5839416058394
2009-02,COFIEC,solvencia_proxy,51.73,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,37.15875,255.01415458522771
2009-02,COMERCIAL DE MANABI,activos_totales,33.53,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-617.7208333333334,-94.8514461273882
2009-02,COMERCIAL DE MANABI,morosidad,6.3,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-0.1783333333333328,-2.7527656290198017
2009-02,COMERCIAL DE MANABI,pasivos_totales,27.25,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-554.1354166666666,-95.31291992904879
2009-02,COMERCIAL DE MANABI,patrimonio,6.28,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-62.17166666666667,-90.82564339801806
2009-02,COMERCIAL DE MANABI,roe,30.0,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,12.875,75.18248175182481
2009-02,COMERCIAL DE MANABI,solvencia_proxy,13.15,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-1.4212500000000006,-9.753796002401993
2009-02,DELBANK,activos_totales,17.82,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-633.4308333333333,-97.26372710975417
2009-02,DELBANK,morosidad,3.68,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-2.7983333333333325,-43.19526627218934
2009-02,DELBANK,pasivos_totales,10.47,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-570.9154166666666,-98.19912923512443
2009-02,DELBANK,patrimonio,7.34,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-61.111666666666665,-89.2771055002313
2009-02,DELBANK,roe,30.65,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,13.524999999999999,78.97810218978101
2009-02,DELBANK,solvencia_proxy,28.66,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,14.08875,96.68868491035428
2009-02,FINCA,activos_totales,38.91,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-612.3408333333334,-94.02534353762823
2009-02,FINCA,morosidad,11.9,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,5.421666666666668,83.68922047851817
2009-02,FINCA,pasivos_totales,28.63,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-552.7554166666666,-95.07555587407953
2009-02,FINCA,patrimonio,10.21,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-58.24166666666667,-85.0843660977332
2009-02,FINCA,roe,3.99,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-13.135,-76.70072992700729
2009-02,FINCA,solvencia_proxy,23.11,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,8.538749999999999,58.59998284292698
2009-02,GENERAL RUMIÑAHUI,activos_totales,349.22,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-302.03083333333336,-46.37703598587846
2009-02,GENERAL RUMIÑAHUI,morosidad,3.97,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-2.5083333333333324,-38.71880627733469
2009-02,GENERAL RUMIÑAHUI,pasivos_totales,326.98,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-254.4054166666666,-43.75847920735312
2009-02,GENERAL RUMIÑAHUI,patrimonio,21.5,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-46.95166666666667,-68.59097660149497
2009-02,GENERAL RUMIÑAHUI,roe,20.84,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,3.715,21.693430656934307
2009-02,GENERAL RUMIÑAHUI,solvencia_proxy,5.14,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-9.431250000000002,-64.7250579051214
2009-02,GUAYAQUIL,activos_totales,2287.94,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,1636.6891666666666,251.31471360881173
2009-02,GUAYAQUIL,morosidad,2.19,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-4.288333333333332,-66.19500900437355
2009-02,GUAYAQUIL,pasivos_totales,2123.11,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,1541.7245833333336,265.18115851145797
2009-02,GUAYAQUIL,patrimonio,159.44,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,90.98833333333333,132.92347398407637
2009-02,GUAYAQUIL,roe,19.07,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,1.9450000000000003,11.357664233576644
2009-02,GUAYAQUIL,solvencia_proxy,6.06,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-8.51125,-58.4112550398902
2009-02,INTERNACIONAL,activos_totales,1222.37,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,571.1191666666665,87.69572911614954
2009-02,INTERNACIONAL,morosidad,2.63,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-3.8483333333333327,-59.40313866735271
2009-02,INTERNACIONAL,pasivos_totales,1104.14,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,522.7545833333335,89.91532438679164
2009-02,INTERNACIONAL,patrimonio,116.13,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,47.67833333333333,69.65255289620413
2009-02,INTERNACIONAL,roe,10.86,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-6.265000000000001,-36.58394160583942
2009-02,INTERNACIONAL,solvencia_proxy,8.12,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-6.451250000000002,-44.2738268851334
2009-02,LITORAL,activos_totales,19.77,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-631.4808333333334,-96.964303308633
2009-02,LITORAL,morosidad,4.64,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-1.838333333333333,-28.3766400823257
2009-02,LITORAL,pasivos_totales,16.17,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-565.2154166666667,-97.2187124863383
2009-02,LITORAL,patrimonio,3.54,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-64.91166666666666,-94.8284677753159
2009-02,LITORAL,roe,10.38,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-6.744999999999999,-39.38686131386861
2009-02,LITORAL,solvencia_proxy,13.4,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-1.1712500000000006,-8.03808870206743
2009-02,LLOYDS BANK,activos_totales,203.67,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-447.58083333333343,-68.72633560289752
2009-02,LLOYDS BANK,morosidad,0.67,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-5.808333333333333,-89.657833804991
2009-02,LLOYDS BANK,pasivos_totales,178.84,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-402.5454166666666,-69.23899449948937
2009-02,LLOYDS BANK,patrimonio,24.31,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-44.141666666666666,-64.48589028755083
2009-02,LLOYDS BANK,roe,12.64,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-4.484999999999999,-26.189781021897808
2009-02,LLOYDS BANK,solvencia_proxy,11.34,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-3.231250000000001,-22.17551685682423
2009-02,LOJA,activos_totales,194.93,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-456.3208333333334,-70.06836843458933
2009-02,LOJA,morosidad,2.57,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-3.9083333333333328,-60.32930280421919
2009-02,LOJA,pasivos_totales,175.36,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-406.0254166666666,-69.83756472506406
2009-02,LOJA,patrimonio,18.91,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-49.54166666666667,-72.3746682574079
2009-02,LOJA,roe,21.12,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,3.995000000000001,23.328467153284677
2009-02,LOJA,solvencia_proxy,8.24,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-6.331250000000001,-43.45028738097281
2009-02,MACHALA,activos_totales,339.82,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-311.4308333333334,-47.820412257949776
2009-02,MACHALA,morosidad,4.07,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-2.4083333333333323,-37.17519938255723
2009-02,MACHALA,pasivos_totales,307.57,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-273.81541666666664,-47.09705624137746
2009-02,MACHALA,patrimonio,32.04,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-36.41166666666667,-53.19325071218135
2009-02,MACHALA,roe,3.9,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-13.225,-77.22627737226277
2009-02,MACHALA,solvencia_proxy,7.91,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-6.661250000000001,-45.71502101741443
2009-02,PACIFICO,activos_totales,1710.79,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,1059.5391666666665,162.69294601030577
2009-02,PACIFICO,morosidad,3.28,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-3.198333333333333,-49.3696938512992
2009-02,PACIFICO,pasivos_totales,1435.68,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,854.2945833333334,146.9411785784674
2009-02,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,200.57833333333332,293.021840227898
2009-02,PACIFICO,roe,13.53,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-3.5950000000000006,-20.992700729927012
2009-02,PACIFICO,solvencia_proxy,14.08,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-0.49125000000000085,-3.3713648451574216
2009-02,PICHINCHA,activos_totales,4326.13,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,3674.8791666666666,564.2801480740268
2009-02,PICHINCHA,morosidad,3.26,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-3.218333333333333,-49.67841523025469
2009-02,PICHINCHA,pasivos_totales,3856.64,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,3275.2545833333334,563.35341228746
2009-02,PICHINCHA,patrimonio,460.24,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,391.78833333333336,572.3576246013002
2009-02,PICHINCHA,roe,12.05,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-5.074999999999999,-29.63503649635036
2009-02,PICHINCHA,solvencia_proxy,9.16,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-5.411250000000001,-37.13648451574162
2009-02,PROCREDIT,activos_totales,286.4,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-364.8508333333334,-56.023088901997575
2009-02,PROCREDIT,morosidad,2.83,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-3.6483333333333325,-56.315924877797784
2009-02,PROCREDIT,pasivos_totales,249.78,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-331.60541666666666,-57.037106050561704
2009-02,PROCREDIT,patrimonio,36.12,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-32.33166666666667,-47.23284069051156
2009-02,PROCREDIT,roe,8.31,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-8.815,-51.47445255474452
2009-02,PROCREDIT,solvencia_proxy,11.46,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-3.11125,-21.351977352663635
2009-02,PRODUBANCO,activos_totales,1537.33,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,886.0791666666665,136.05804727057287
2009-02,PRODUBANCO,morosidad,1.4,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-5.078333333333333,-78.38950347311552
2009-02,PRODUBANCO,pasivos_totales,1382.05,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,800.6645833333333,137.71666099295862
2009-02,PRODUBANCO,patrimonio,153.77,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,85.31833333333334,124.64025711572644
2009-02,PRODUBANCO,roe,5.89,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-11.235,-65.60583941605839
2009-02,PRODUBANCO,solvencia_proxy,9.15,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-5.421250000000001,-37.205112807755
2009-02,SOLIDARIO,activos_totales,298.52,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-352.7308333333334,-54.16205481502904
2009-02,SOLIDARIO,morosidad,9.2,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,2.7216666666666667,42.01183431952663
2009-02,SOLIDARIO,pasivos_totales,261.32,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-320.06541666666664,-55.052192141615755
2009-02,SOLIDARIO,patrimonio,36.98,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-31.47166666666667,-45.97647975457136
2009-02,SOLIDARIO,roe,3.58,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-13.545,-79.0948905109489
2009-02,SOLIDARIO,solvencia_proxy,9.82,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-4.751250000000001,-32.60701724285837
2009-02,SUDAMERICANO,activos_totales,8.33,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-642.9208333333333,-98.72092294187723
2009-02,SUDAMERICANO,morosidad,16.49,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,10.011666666666667,154.54077694880374
2009-02,SUDAMERICANO,pasivos_totales,2.25,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-579.1354166666666,-99.61299338863707
2009-02,SUDAMERICANO,patrimonio,6.07,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-62.38166666666667,-91.13242920795696
2009-02,SUDAMERICANO,roe,1.21,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-15.915,-92.93430656934306
2009-02,SUDAMERICANO,solvencia_proxy,50.52,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,35.948750000000004,246.7101312516085
2009-02,TERRITORIAL,activos_totales,109.81,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-541.4408333333333,-83.13860123019676
2009-02,TERRITORIAL,morosidad,5.89,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,-0.5883333333333329,-9.081553897607405
2009-02,TERRITORIAL,pasivos_totales,100.8,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-480.5854166666666,-82.6621038109401
2009-02,TERRITORIAL,patrimonio,8.19,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-60.26166666666667,-88.03535341238343
2009-02,TERRITORIAL,roe,60.24,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,43.115,251.76642335766422
2009-02,TERRITORIAL,solvencia_proxy,5.78,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,-8.791250000000002,-60.332847216264916
2009-02,UNIBANCO,activos_totales,254.85,millones_usd,mayor_es_tamano,2009-02-01,651.2508333333334,270.625,24,-396.40083333333337,-60.867612453470954
2009-02,UNIBANCO,morosidad,9.34,porcentaje,menor_es_mejor,2009-02-01,6.478333333333333,4.355,24,2.8616666666666672,44.17288397221509
2009-02,UNIBANCO,pasivos_totales,205.86,millones_usd,informativo,2009-02-01,581.3854166666666,227.82,24,-375.5254166666666,-64.59147510436635
2009-02,UNIBANCO,patrimonio,48.14,millones_usd,mayor_es_mejor,2009-02-01,68.45166666666667,26.634999999999998,24,-20.311666666666667,-29.673005283533392
2009-02,UNIBANCO,roe,10.56,porcentaje,mayor_es_mejor,2009-02-01,17.125,12.115,24,-6.5649999999999995,-38.33576642335766
2009-02,UNIBANCO,solvencia_proxy,16.18,porcentaje,mayor_es_mejor,2009-02-01,14.571250000000001,9.49,24,1.6087499999999988,11.040576477652904
2009-03,AMAZONAS,activos_totales,114.34,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-520.5523999999999,-81.99064912416655
2009-03,AMAZONAS,morosidad,4.15,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,-1.5899999999999999,-27.700348432055744
2009-03,AMAZONAS,pasivos_totales,102.76,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-463.1916,-81.84297031760313
2009-03,AMAZONAS,patrimonio,11.38,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-55.37439999999999,-82.95243459607157
2009-03,AMAZONAS,roe,7.06,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,-11.436000000000003,-61.82958477508652
2009-03,AMAZONAS,solvencia_proxy,8.44,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,-6.283199999999999,-42.67550532492936
2009-03,AUSTRO,activos_totales,614.82,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-20.072399999999902,-3.1615435938436027
2009-03,AUSTRO,morosidad,7.17,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,1.4299999999999997,24.912891986062714
2009-03,AUSTRO,pasivos_totales,554.98,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-10.971599999999967,-1.9386110048986462
2009-03,AUSTRO,patrimonio,56.66,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-10.094399999999993,-15.121699843006594
2009-03,AUSTRO,roe,22.41,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,3.913999999999998,21.16133217993078
2009-03,AUSTRO,solvencia_proxy,8.04,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,-6.683199999999999,-45.39230602043034
2009-03,BOLIVARIANO,activos_totales,1236.13,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,601.2376000000002,94.69913327045657
2009-03,BOLIVARIANO,morosidad,1.42,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,-4.32,-75.26132404181185
2009-03,BOLIVARIANO,pasivos_totales,1124.92,millones_usd,informativo,2009-03-01,565.9516,251.39,25,558.9684000000001,98.76611356872215
2009-03,BOLIVARIANO,patrimonio,107.46,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,40.705600000000004,60.97815275097973
2009-03,BOLIVARIANO,roe,13.61,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,-4.886000000000003,-26.416522491349493
2009-03,BOLIVARIANO,solvencia_proxy,7.7,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,-7.023199999999998,-47.70158661160617
2009-03,CAPITAL,activos_totales,60.69,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-574.2023999999999,-90.44089990681886
2009-03,CAPITAL,morosidad,10.97,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,5.23,91.11498257839722
2009-03,CAPITAL,pasivos_totales,48.68,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-517.2716,-91.39855775652902
2009-03,CAPITAL,patrimonio,11.72,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-55.03439999999999,-82.44310487398583
2009-03,CAPITAL,roe,9.98,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,-8.516000000000002,-46.0423875432526
2009-03,CAPITAL,solvencia_proxy,16.98,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,2.256800000000002,15.328189524016533
2009-03,CITIBANK,activos_totales,321.5,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-313.39239999999995,-49.361498105820765
2009-03,CITIBANK,morosidad,4.57,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,-1.17,-20.38327526132404
2009-03,CITIBANK,pasivos_totales,290.88,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-275.0716,-48.60337880483066
2009-03,CITIBANK,patrimonio,28.96,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-37.79439999999999,-56.61709190705031
2009-03,CITIBANK,roe,23.04,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,4.543999999999997,24.567474048442886
2009-03,CITIBANK,solvencia_proxy,8.3,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,-6.423199999999998,-43.6263855683547
2009-03,COFIEC,activos_totales,11.77,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-623.1224,-98.14614255895961
2009-03,COFIEC,morosidad,24.71,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,18.97,330.4878048780488
2009-03,COFIEC,pasivos_totales,3.45,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-562.5015999999999,-99.39040723623715
2009-03,COFIEC,patrimonio,8.42,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-58.33439999999999,-87.38659923540621
2009-03,COFIEC,roe,-5.03,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,-23.526000000000003,-127.19506920415225
2009-03,COFIEC,solvencia_proxy,55.56,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,40.836800000000004,277.3636166050859
2009-03,COMERCIAL DE MANABI,activos_totales,31.36,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-603.5323999999999,-95.06058034400789
2009-03,COMERCIAL DE MANABI,morosidad,4.62,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,-1.12,-19.51219512195122
2009-03,COMERCIAL DE MANABI,pasivos_totales,24.75,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-541.2016,-95.62683452083182
2009-03,COMERCIAL DE MANABI,patrimonio,6.58,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-60.17439999999999,-90.14297184904666
2009-03,COMERCIAL DE MANABI,roe,1.76,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,-16.736,-90.48442906574394
2009-03,COMERCIAL DE MANABI,solvencia_proxy,15.41,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,0.6868000000000016,4.6647467941751914
2009-03,DELBANK,activos_totales,17.44,millones_usd,mayor_es_tamano,2009-03-01,634.8924,288.54,25,-617.4523999999999,-97.25307784437173
2009-03,DELBANK,morosidad,3.07,porcentaje,menor_es_mejor,2009-03-01,5.74,3.62,25,-2.6700000000000004,-46.51567944250872
2009-03,DELBANK,pasivos_totales,10.08,millones_usd,informativo,2009-03-01,565.9516,251.39,25,-555.8716,-98.21892896848422
2009-03,DELBANK,patrimonio,7.34,millones_usd,mayor_es_mejor,2009-03-01,66.75439999999999,28.96,25,-59.414399999999986,-89.0044701173256
2009-03,DELBANK,roe,82.18,porcentaje,mayor_es_mejor,2009-03-01,18.496000000000002,11.42,25,63.684000000000005,344.3122837370242
2009-03,DELBANK,solvencia_proxy,31.49,porcentaje,mayor_es_mejor,2009-03-01,14.723199999999999,9.44,25,16.7668,113.88013475331451
