periodo,banco_estandarizado,indicador,valor,unidad,sentido
2009-01,SOLIDARIO,pasivos_totales,262.45,millones_usd,informativo
2009-01,SOLIDARIO,patrimonio,36.98,millones_usd,mayor_es_mejor
2009-01,SOLIDARIO,roe,3.3,porcentaje,mayor_es_mejor
2009-01,SOLIDARIO,solvencia_proxy,10.01,porcentaje,mayor_es_mejor
2009-01,SUDAMERICANO,activos_totales,8.31,millones_usd,mayor_es_tamano
2009-01,SUDAMERICANO,morosidad,18.6,porcentaje,menor_es_mejor
2009-01,SUDAMERICANO,pasivos_totales,2.23,millones_usd,informativo
2009-01,SUDAMERICANO,patrimonio,6.07,millones_usd,mayor_es_mejor
2009-01,SUDAMERICANO,roe,1.96,porcentaje,mayor_es_mejor
2009-01,SUDAMERICANO,solvencia_proxy,48.57,porcentaje,mayor_es_mejor
2009-01,TERRITORIAL,activos_totales,105.83,millones_usd,mayor_es_tamano
2009-01,TERRITORIAL,morosidad,4.84,porcentaje,menor_es_mejor
2009-01,TERRITORIAL,pasivos_totales,97.24,millones_usd,informativo
2009-01,TERRITORIAL,patrimonio,8.19,millones_usd,mayor_es_mejor
2009-01,TERRITORIAL,roe,59.36,porcentaje,mayor_es_mejor
2009-01,TERRITORIAL,solvencia_proxy,6.15,porcentaje,mayor_es_mejor
2009-01,UNIBANCO,activos_totales,252.78,millones_usd,mayor_es_tamano
2009-01,UNIBANCO,morosidad,7.17,porcentaje,menor_es_mejor
2009-01,UNIBANCO,pasivos_totales,204.26,millones_usd,informativo
2009-01,UNIBANCO,patrimonio,48.14,millones_usd,mayor_es_mejor
2009-01,UNIBANCO,roe,9.61,porcentaje,mayor_es_mejor
2009-01,UNIBANCO,solvencia_proxy,17.13,porcentaje,mayor_es_mejor
2009-02,AMAZONAS,activos_totales,113.85,millones_usd,mayor_es_tamano
2009-02,AMAZONAS,morosidad,5.91,porcentaje,menor_es_mejor
2009-02,AMAZONAS,pasivos_totales,102.32,millones_usd,informativo
2009-02,AMAZONAS,patrimonio,11.38,millones_usd,mayor_es_mejor
2009-02,AMAZONAS,roe,7.95,porcentaje,mayor_es_mejor
2009-02,AMAZONAS,solvencia_proxy,8.35,porcentaje,mayor_es_mejor
2009-02,AUSTRO,activos_totales,620.17,millones_usd,mayor_es_tamano
2009-02,AUSTRO,morosidad,6.29,porcentaje,menor_es_mejor
2009-02,AUSTRO,pasivos_totales,562.08,millones_usd,informativo
2009-02,AUSTRO,patrimonio,56.66,millones_usd,mayor_es_mejor
2009-02,AUSTRO,roe,15.04,porcentaje,mayor_es_mejor
2009-02,AUSTRO,solvencia_proxy,7.87,porcentaje,mayor_es_mejor
2009-02,BOLIVARIANO,activos_totales,1280.61,millones_usd,mayor_es_tamano
2009-02,BOLIVARIANO,morosidad,1.61,porcentaje,menor_es_mejor
2009-02,BOLIVARIANO,pasivos_totales,1170.89,millones_usd,informativo
2009-02,BOLIVARIANO,patrimonio,107.46,millones_usd,mayor_es_mejor
2009-02,BOLIVARIANO,roe,12.18,porcentaje,mayor_es_mejor
2009-02,BOLIVARIANO,solvencia_proxy,7.25,porcentaje,mayor_es_mejor
2009-02,CAPITAL,activos_totales,64.91,millones_usd,mayor_es_tamano
2009-02,CAPITAL,morosidad,13.42,porcentaje,menor_es_mejor
2009-02,CAPITAL,pasivos_totales,53.05,millones_usd,informativo
2009-02,CAPITAL,patrimonio,11.72,millones_usd,mayor_es_mejor
2009-02,CAPITAL,roe,7.5,porcentaje,mayor_es_mejor
2009-02,CAPITAL,solvencia_proxy,15.1,porcentaje,mayor_es_mejor
2009-02,CITIBANK,activos_totales,297.8,millones_usd,mayor_es_tamano
2009-02,CITIBANK,morosidad,10.23,porcentaje,menor_es_mejor
2009-02,CITIBANK,pasivos_totales,267.9,millones_usd,informativo
2009-02,CITIBANK,patrimonio,28.96,millones_usd,mayor_es_mejor
2009-02,CITIBANK,roe,19.54,porcentaje,mayor_es_mejor
2009-02,CITIBANK,solvencia_proxy,8.13,porcentaje,mayor_es_mejor
2009-02,COFIEC,activos_totales,12.54,millones_usd,mayor_es_tamano
2009-02,COFIEC,morosidad,23.71,porcentaje,menor_es_mejor
2009-02,COFIEC,pasivos_totales,4.11,millones_usd,informativo
2009-02,COFIEC,patrimonio,8.42,millones_usd,mayor_es_mejor
2009-02,COFIEC,roe,69.97,porcentaje,mayor_es_mejor
2009-02,COFIEC,solvencia_proxy,51.73,porcentaje,mayor_es_mejor
2009-02,COMERCIAL DE MANABI,activos_totales,33.53,millones_usd,mayor_es_tamano
2009-02,COMERCIAL DE MANABI,morosidad,6.3,porcentaje,menor_es_mejor
2009-02,COMERCIAL DE MANABI,pasivos_totales,27.25,millones_usd,informativo
2009-02,COMERCIAL DE MANABI,patrimonio,6.28,millones_usd,mayor_es_mejor
2009-02,COMERCIAL DE MANABI,roe,30.0,porcentaje,mayor_es_mejor
2009-02,COMERCIAL DE MANABI,solvencia_proxy,13.15,porcentaje,mayor_es_mejor
2009-02,DELBANK,activos_totales,17.82,millones_usd,mayor_es_tamano
2009-02,DELBANK,morosidad,3.68,porcentaje,menor_es_mejor
2009-02,DELBANK,pasivos_totales,10.47,millones_usd,informativo
2009-02,DELBANK,patrimonio,7.34,millones_usd,mayor_es_mejor
2009-02,DELBANK,roe,30.65,porcentaje,mayor_es_mejor
2009-02,DELBANK,solvencia_proxy,28.66,porcentaje,mayor_es_mejor
2009-02,FINCA,activos_totales,38.91,millones_usd,mayor_es_tamano
2009-02,FINCA,morosidad,11.9,porcentaje,menor_es_mejor
2009-02,FINCA,pasivos_totales,28.63,millones_usd,informativo
2009-02,FINCA,patrimonio,10.21,millones_usd,mayor_es_mejor
2009-02,FINCA,roe,3.99,porcentaje,mayor_es_mejor
2009-02,FINCA,solvencia_proxy,23.11,porcentaje,mayor_es_mejor
2009-02,GENERAL RUMIÑAHUI,activos_totales,349.22,millones_usd,mayor_es_tamano
2009-02,GENERAL RUMIÑAHUI,morosidad,3.97,porcentaje,menor_es_mejor
2009-02,GENERAL RUMIÑAHUI,pasivos_totales,326.98,millones_usd,informativo
2009-02,GENERAL RUMIÑAHUI,patrimonio,21.5,millones_usd,mayor_es_mejor
2009-02,GENERAL RUMIÑAHUI,roe,20.84,porcentaje,mayor_es_mejor
2009-02,GENERAL RUMIÑAHUI,solvencia_proxy,5.14,porcentaje,mayor_es_mejor
2009-02,GUAYAQUIL,activos_totales,2287.94,millones_usd,mayor_es_tamano
2009-02,GUAYAQUIL,morosidad,2.19,porcentaje,menor_es_mejor
2009-02,GUAYAQUIL,pasivos_totales,2123.11,millones_usd,informativo
2009-02,GUAYAQUIL,patrimonio,159.44,millones_usd,mayor_es_mejor
2009-02,GUAYAQUIL,roe,19.07,porcentaje,mayor_es_mejor
2009-02,GUAYAQUIL,solvencia_proxy,6.06,porcentaje,mayor_es_mejor
2009-02,INTERNACIONAL,activos_totales,1222.37,millones_usd,mayor_es_tamano
2009-02,INTERNACIONAL,morosidad,2.63,porcentaje,menor_es_mejor
2009-02,INTERNACIONAL,pasivos_totales,1104.14,millones_usd,informativo
2009-02,INTERNACIONAL,patrimonio,116.13,millones_usd,mayor_es_mejor
2009-02,INTERNACIONAL,roe,10.86,porcentaje,mayor_es_mejor
2009-02,INTERNACIONAL,solvencia_proxy,8.12,porcentaje,mayor_es_mejor
2009-02,LITORAL,activos_totales,19.77,millones_usd,mayor_es_tamano
2009-02,LITORAL,morosidad,4.64,porcentaje,menor_es_mejor
2009-02,LITORAL,pasivos_totales,16.17,millones_usd,informativo
2009-02,LITORAL,patrimonio,3.54,millones_usd,mayor_es_mejor
2009-02,LITORAL,roe,10.38,porcentaje,mayor_es_mejor
2009-02,LITORAL,solvencia_proxy,13.4,porcentaje,mayor_es_mejor
2009-02,LLOYDS BANK,activos_totales,203.67,millones_usd,mayor_es_tamano
2009-02,LLOYDS BANK,morosidad,0.67,porcentaje,menor_es_mejor
2009-02,LLOYDS BANK,pasivos_totales,178.84,millones_usd,informativo
2009-02,LLOYDS BANK,patrimonio,24.31,millones_usd,mayor_es_mejor
2009-02,LLOYDS BANK,roe,12.64,porcentaje,mayor_es_mejor
2009-02,LLOYDS BANK,solvencia_proxy,11.34,porcentaje,mayor_es_mejor
2009-02,LOJA,activos_totales,194.93,millones_usd,mayor_es_tamano
2009-02,LOJA,morosidad,2.57,porcentaje,menor_es_mejor
2009-02,LOJA,pasivos_totales,175.36,millones_usd,informativo
2009-02,LOJA,patrimonio,18.91,millones_usd,mayor_es_mejor
2009-02,LOJA,roe,21.12,porcentaje,mayor_es_mejor
2009-02,LOJA,solvencia_proxy,8.24,porcentaje,mayor_es_mejor
2009-02,MACHALA,activos_totales,339.82,millones_usd,mayor_es_tamano
2009-02,MACHALA,morosidad,4.07,porcentaje,menor_es_mejor
2009-02,MACHALA,pasivos_totales,307.57,millones_usd,informativo
2009-02,MACHALA,patrimonio,32.04,millones_usd,mayor_es_mejor
2009-02,MACHALA,roe,3.9,porcentaje,mayor_es_mejor
2009-02,MACHALA,solvencia_proxy,7.91,porcentaje,mayor_es_mejor
2009-02,PACIFICO,activos_totales,1710.79,millones_usd,mayor_es_tamano
2009-02,PACIFICO,morosidad,3.28,porcentaje,menor_es_mejor
2009-02,PACIFICO,pasivos_totales,1435.68,millones_usd,informativo
2009-02,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor
2009-02,PACIFICO,roe,13.53,porcentaje,mayor_es_mejor
2009-02,PACIFICO,solvencia_proxy,14.08,porcentaje,mayor_es_mejor
2009-02,PICHINCHA,activos_totales,4326.13,millones_usd,mayor_es_tamano
2009-02,PICHINCHA,morosidad,3.26,porcentaje,menor_es_mejor
2009-02,PICHINCHA,pasivos_totales,3856.64,millones_usd,informativo
2009-02,PICHINCHA,patrimonio,460.24,millones_usd,mayor_es_mejor
2009-02,PICHINCHA,roe,12.05,porcentaje,mayor_es_mejor
2009-02,PICHINCHA,solvencia_proxy,9.16,porcentaje,mayor_es_mejor
2009-02,PROCREDIT,activos_totales,286.4,millones_usd,mayor_es_tamano
2009-02,PROCREDIT,morosidad,2.83,porcentaje,menor_es_mejor
2009-02,PROCREDIT,pasivos_totales,249.78,millones_usd,informativo
2009-02,PROCREDIT,patrimonio,36.12,millones_usd,mayor_es_mejor
2009-02,PROCREDIT,roe,8.31,porcentaje,mayor_es_mejor
2009-02,PROCREDIT,solvencia_proxy,11.46,porcentaje,mayor_es_mejor
2009-02,PRODUBANCO,activos_totales,1537.33,millones_usd,mayor_es_tamano
2009-02,PRODUBANCO,morosidad,1.4,porcentaje,menor_es_mejor
2009-02,PRODUBANCO,pasivos_totales,1382.05,millones_usd,informativo
2009-02,PRODUBANCO,patrimonio,153.77,millones_usd,mayor_es_mejor
2009-02,PRODUBANCO,roe,5.89,porcentaje,mayor_es_mejor
2009-02,PRODUBANCO,solvencia_proxy,9.15,porcentaje,mayor_es_mejor
2009-02,SOLIDARIO,activos_totales,298.52,millones_usd,mayor_es_tamano
2009-02,SOLIDARIO,morosidad,9.2,porcentaje,menor_es_mejor
2009-02,SOLIDARIO,pasivos_totales,261.32,millones_usd,informativo
2009-02,SOLIDARIO,patrimonio,36.98,millones_usd,mayor_es_mejor
2009-02,SOLIDARIO,roe,3.58,porcentaje,mayor_es_mejor
2009-02,SOLIDARIO,solvencia_proxy,9.82,porcentaje,mayor_es_mejor
2009-02,SUDAMERICANO,activos_totales,8.33,millones_usd,mayor_es_tamano
2009-02,SUDAMERICANO,morosidad,16.49,porcentaje,menor_es_mejor
2009-02,SUDAMERICANO,pasivos_totales,2.25,millones_usd,informativo
2009-02,SUDAMERICANO,patrimonio,6.07,millones_usd,mayor_es_mejor
2009-02,SUDAMERICANO,roe,1.21,porcentaje,mayor_es_mejor
2009-02,SUDAMERICANO,solvencia_proxy,50.52,porcentaje,mayor_es_mejor
2009-02,TERRITORIAL,activos_totales,109.81,millones_usd,mayor_es_tamano
2009-02,TERRITORIAL,morosidad,5.89,porcentaje,menor_es_mejor
2009-02,TERRITORIAL,pasivos_totales,100.8,millones_usd,informativo
2009-02,TERRITORIAL,patrimonio,8.19,millones_usd,mayor_es_mejor
2009-02,TERRITORIAL,roe,60.24,porcentaje,mayor_es_mejor
2009-02,TERRITORIAL,solvencia_proxy,5.78,porcentaje,mayor_es_mejor
2009-02,UNIBANCO,activos_totales,254.85,millones_usd,mayor_es_tamano
2009-02,UNIBANCO,morosidad,9.34,porcentaje,menor_es_mejor
2009-02,UNIBANCO,pasivos_totales,205.86,millones_usd,informativo
2009-02,UNIBANCO,patrimonio,48.14,millones_usd,mayor_es_mejor
2009-02,UNIBANCO,roe,10.56,porcentaje,mayor_es_mejor
2009-02,UNIBANCO,solvencia_proxy,16.18,porcentaje,mayor_es_mejor
2009-03,AMAZONAS,activos_totales,114.34,millones_usd,mayor_es_tamano
2009-03,AMAZONAS,morosidad,4.15,porcentaje,menor_es_mejor
2009-03,AMAZONAS,pasivos_totales,102.76,millones_usd,informativo
2009-03,AMAZONAS,patrimonio,11.38,millones_usd,mayor_es_mejor
2009-03,AMAZONAS,roe,7.06,porcentaje,mayor_es_mejor
2009-03,AMAZONAS,solvencia_proxy,8.44,porcentaje,mayor_es_mejor
2009-03,AUSTRO,activos_totales,614.82,millones_usd,mayor_es_tamano
2009-03,AUSTRO,morosidad,7.17,porcentaje,menor_es_mejor
2009-03,AUSTRO,pasivos_totales,554.98,millones_usd,informativo
2009-03,AUSTRO,patrimonio,56.66,millones_usd,mayor_es_mejor
2009-03,AUSTRO,roe,22.41,porcentaje,mayor_es_mejor
2009-03,AUSTRO,solvencia_proxy,8.04,porcentaje,mayor_es_mejor
2009-03,BOLIVARIANO,activos_totales,1236.13,millones_usd,mayor_es_tamano
2009-03,BOLIVARIANO,morosidad,1.42,porcentaje,menor_es_mejor
2009-03,BOLIVARIANO,pasivos_totales,1124.92,millones_usd,informativo
2009-03,BOLIVARIANO,patrimonio,107.46,millones_usd,mayor_es_mejor
2009-03,BOLIVARIANO,roe,13.61,porcentaje,mayor_es_mejor
2009-03,BOLIVARIANO,solvencia_proxy,7.7,porcentaje,mayor_es_mejor
2009-03,CAPITAL,activos_totales,60.69,millones_usd,mayor_es_tamano
2009-03,CAPITAL,morosidad,10.97,porcentaje,menor_es_mejor
2009-03,CAPITAL,pasivos_totales,48.68,millones_usd,informativo
2009-03,CAPITAL,patrimonio,11.72,millones_usd,mayor_es_mejor
2009-03,CAPITAL,roe,9.98,porcentaje,mayor_es_mejor
2009-03,CAPITAL,solvencia_proxy,16.98,porcentaje,mayor_es_mejor
2009-03,CITIBANK,activos_totales,321.5,millones_usd,mayor_es_tamano
2009-03,CITIBANK,morosidad,4.57,porcentaje,menor_es_mejor
2009-03,CITIBANK,pasivos_totales,290.88,millones_usd,informativo
2009-03,CITIBANK,patrimonio,28.96,millones_usd,mayor_es_mejor
2009-03,CITIBANK,roe,23.04,porcentaje,mayor_es_mejor
2009-03,CITIBANK,solvencia_proxy,8.3,porcentaje,mayor_es_mejor
2009-03,COFIEC,activos_totales,11.77,millones_usd,mayor_es_tamano
2009-03,COFIEC,morosidad,24.71,porcentaje,menor_es_mejor
2009-03,COFIEC,pasivos_totales,3.45,millones_usd,informativo
2009-03,COFIEC,patrimonio,8.42,millones_usd,mayor_es_mejor
2009-03,COFIEC,roe,-5.03,porcentaje,mayor_es_mejor
2009-03,COFIEC,solvencia_proxy,55.56,porcentaje,mayor_es_mejor
2009-03,COMERCIAL DE MANABI,activos_totales,31.36,millones_usd,mayor_es_tamano
2009-03,COMERCIAL DE MANABI,morosidad,4.62,porcentaje,menor_es_mejor
2009-03,COMERCIAL DE MANABI,pasivos_totales,24.75,millones_usd,informativo
2009-03,COMERCIAL DE MANABI,patrimonio,6.58,millones_usd,mayor_es_mejor
2009-03,COMERCIAL DE MANABI,roe,1.76,porcentaje,mayor_es_mejor
2009-03,COMERCIAL DE MANABI,solvencia_proxy,15.41,porcentaje,mayor_es_mejor
2009-03,DELBANK,activos_totales,17.44,millones_usd,mayor_es_tamano
2009-03,DELBANK,morosidad,3.07,porcentaje,menor_es_mejor
2009-03,DELBANK,pasivos_totales,10.08,millones_usd,informativo
2009-03,DELBANK,patrimonio,7.34,millones_usd,mayor_es_mejor
2009-03,DELBANK,roe,82.18,porcentaje,mayor_es_mejor
2009-03,DELBANK,solvencia_proxy,31.49,porcentaje,mayor_es_mejor
2009-03,FINCA,activos_totales,38.04,millones_usd,mayor_es_tamano
2009-03,FINCA,morosidad,12.89,porcentaje,menor_es_mejor
2009-03,FINCA,pasivos_totales,27.7,millones_usd,informativo
2009-03,FINCA,patrimonio,10.21,millones_usd,mayor_es_mejor
2009-03,FINCA,roe,4.94,porcentaje,mayor_es_mejor
2009-03,FINCA,solvencia_proxy,23.4,porcentaje,mayor_es_mejor
2009-03,GENERAL RUMIÑAHUI,activos_totales,320.79,millones_usd,mayor_es_tamano
2009-03,GENERAL RUMIÑAHUI,morosidad,3.62,porcentaje,menor_es_mejor
2009-03,GENERAL RUMIÑAHUI,pasivos_totales,298.28,millones_usd,informativo
2009-03,GENERAL RUMIÑAHUI,patrimonio,21.5,millones_usd,mayor_es_mejor
2009-03,GENERAL RUMIÑAHUI,roe,18.87,porcentaje,mayor_es_mejor
2009-03,GENERAL RUMIÑAHUI,solvencia_proxy,6.01,porcentaje,mayor_es_mejor
2009-03,GUAYAQUIL,activos_totales,2261.29,millones_usd,mayor_es_tamano
2009-03,GUAYAQUIL,morosidad,2.31,porcentaje,menor_es_mejor
2009-03,GUAYAQUIL,pasivos_totales,2088.48,millones_usd,informativo
2009-03,GUAYAQUIL,patrimonio,164.44,millones_usd,mayor_es_mejor
2009-03,GUAYAQUIL,roe,19.92,porcentaje,mayor_es_mejor
2009-03,GUAYAQUIL,solvencia_proxy,6.27,porcentaje,mayor_es_mejor
2009-03,INTERNACIONAL,activos_totales,1227.49,millones_usd,mayor_es_tamano
2009-03,INTERNACIONAL,morosidad,2.48,porcentaje,menor_es_mejor
2009-03,INTERNACIONAL,pasivos_totales,1108.01,millones_usd,informativo
2009-03,INTERNACIONAL,patrimonio,116.13,millones_usd,mayor_es_mejor
2009-03,INTERNACIONAL,roe,11.53,porcentaje,mayor_es_mejor
2009-03,INTERNACIONAL,solvencia_proxy,8.36,porcentaje,mayor_es_mejor
2009-03,LITORAL,activos_totales,21.13,millones_usd,mayor_es_tamano
2009-03,LITORAL,morosidad,3.62,porcentaje,menor_es_mejor
2009-03,LITORAL,pasivos_totales,17.51,millones_usd,informativo
2009-03,LITORAL,patrimonio,3.54,millones_usd,mayor_es_mejor
2009-03,LITORAL,roe,9.82,porcentaje,mayor_es_mejor
2009-03,LITORAL,solvencia_proxy,13.43,porcentaje,mayor_es_mejor
2009-03,LLOYDS BANK,activos_totales,192.99,millones_usd,mayor_es_tamano
2009-03,LLOYDS BANK,morosidad,0.71,porcentaje,menor_es_mejor
2009-03,LLOYDS BANK,pasivos_totales,169.78,millones_usd,informativo
2009-03,LLOYDS BANK,patrimonio,22.71,millones_usd,mayor_es_mejor
2009-03,LLOYDS BANK,roe,8.21,porcentaje,mayor_es_mejor
2009-03,LLOYDS BANK,solvencia_proxy,11.05,porcentaje,mayor_es_mejor
2009-03,LOJA,activos_totales,188.17,millones_usd,mayor_es_tamano
2009-03,LOJA,morosidad,2.64,porcentaje,menor_es_mejor
2009-03,LOJA,pasivos_totales,168.24,millones_usd,informativo
2009-03,LOJA,patrimonio,18.91,millones_usd,mayor_es_mejor
2009-03,LOJA,roe,21.46,porcentaje,mayor_es_mejor
2009-03,LOJA,solvencia_proxy,8.58,porcentaje,mayor_es_mejor
2009-03,MACHALA,activos_totales,340.77,millones_usd,mayor_es_tamano
2009-03,MACHALA,morosidad,3.55,porcentaje,menor_es_mejor
2009-03,MACHALA,pasivos_totales,308.21,millones_usd,informativo
2009-03,MACHALA,patrimonio,32.02,millones_usd,mayor_es_mejor
2009-03,MACHALA,roe,6.76,porcentaje,mayor_es_mejor
2009-03,MACHALA,solvencia_proxy,7.89,porcentaje,mayor_es_mejor
2009-03,MM JARAMILLO ARTEAGA,activos_totales,453.8,millones_usd,mayor_es_tamano
2009-03,MM JARAMILLO ARTEAGA,morosidad,2.23,porcentaje,menor_es_mejor
2009-03,MM JARAMILLO ARTEAGA,pasivos_totales,419.93,millones_usd,informativo
2009-03,MM JARAMILLO ARTEAGA,patrimonio,33.19,millones_usd,mayor_es_mejor
2009-03,MM JARAMILLO ARTEAGA,roe,8.12,porcentaje,mayor_es_mejor
2009-03,MM JARAMILLO ARTEAGA,solvencia_proxy,6.73,porcentaje,mayor_es_mejor
2009-03,PACIFICO,activos_totales,1660.44,millones_usd,mayor_es_tamano
2009-03,PACIFICO,morosidad,3.89,porcentaje,menor_es_mejor
2009-03,PACIFICO,pasivos_totales,1381.58,millones_usd,informativo
2009-03,PACIFICO,patrimonio,269.03,millones_usd,mayor_es_mejor
2009-03,PACIFICO,roe,14.62,porcentaje,mayor_es_mejor
2009-03,PACIFICO,solvencia_proxy,14.75,porcentaje,mayor_es_mejor
2009-03,PICHINCHA,activos_totales,4288.87,millones_usd,mayor_es_tamano
2009-03,PICHINCHA,morosidad,3.48,porcentaje,menor_es_mejor
2009-03,PICHINCHA,pasivos_totales,3826.52,millones_usd,informativo
2009-03,PICHINCHA,patrimonio,448.92,millones_usd,mayor_es_mejor
2009-03,PICHINCHA,roe,11.74,porcentaje,mayor_es_mejor
2009-03,PICHINCHA,solvencia_proxy,9.18,porcentaje,mayor_es_mejor
2009-03,PROCREDIT,activos_totales,288.54,millones_usd,mayor_es_tamano
2009-03,PROCREDIT,morosidad,2.85,porcentaje,menor_es_mejor
2009-03,PROCREDIT,pasivos_totales,251.39,millones_usd,informativo
2009-03,PROCREDIT,patrimonio,36.12,millones_usd,mayor_es_mejor
2009-03,PROCREDIT,roe,11.42,porcentaje,mayor_es_mejor
2009-03,PROCREDIT,solvencia_proxy,11.44,porcentaje,mayor_es_mejor
2009-03,PRODUBANCO,activos_totales,1514.51,millones_usd,mayor_es_tamano
2009-03,PRODUBANCO,morosidad,1.32,porcentaje,menor_es_mejor
2009-03,PRODUBANCO,pasivos_totales,1357.64,millones_usd,informativo
2009-03,PRODUBANCO,patrimonio,153.77,millones_usd,mayor_es_mejor
2009-03,PRODUBANCO,roe,8.06,porcentaje,mayor_es_mejor
2009-03,PRODUBANCO,solvencia_proxy,9.44,porcentaje,mayor_es_mejor
2009-03,SOLIDARIO,activos_totales,300.22,millones_usd,mayor_es_tamano
2009-03,SOLIDARIO,morosidad,8.46,porcentaje,menor_es_mejor
2009-03,SOLIDARIO,pasivos_totales,262.44,millones_usd,informativo
2009-03,SOLIDARIO,patrimonio,37.45,millones_usd,mayor_es_mejor
2009-03,SOLIDARIO,roe,3.54,porcentaje,mayor_es_mejor
2009-03,SOLIDARIO,solvencia_proxy,9.89,porcentaje,mayor_es_mejor
2009-03,SUDAMERICANO,activos_totales,8.85,millones_usd,mayor_es_tamano
2009-03,SUDAMERICANO,morosidad,8.81,porcentaje,menor_es_mejor
2009-03,SUDAMERICANO,pasivos_totales,2.77,millones_usd,informativo
2009-03,SUDAMERICANO,patrimonio,6.07,millones_usd,mayor_es_mejor
2009-03,SUDAMERICANO,roe,88.75,porcentaje,mayor_es_mejor
2009-03,SUDAMERICANO,solvencia_proxy,47.5,porcentaje,mayor_es_mejor
2009-03,TERRITORIAL,activos_totales,104.68,millones_usd,mayor_es_tamano
2009-03,TERRITORIAL,morosidad,9.05,porcentaje,menor_es_mejor
2009-03,TERRITORIAL,pasivos_totales,95.48,millones_usd,informativo
2009-03,TERRITORIAL,patrimonio,8.19,millones_usd,mayor_es_mejor
2009-03,TERRITORIAL,roe,49.55,porcentaje,mayor_es_mejor
2009-03,TERRITORIAL,solvencia_proxy,6.08,porcentaje,mayor_es_mejor
2009-03,UNIBANCO,activos_totales,253.68,millones_usd,mayor_es_tamano
2009-03,UNIBANCO,morosidad,10.91,porcentaje,menor_es_mejor
2009-03,UNIBANCO,pasivos_totales,204.33,millones_usd,informativo
2009-03,UNIBANCO,patrimonio,48.14,millones_usd,mayor_es_mejor
2009-03,UNIBANCO,roe,10.08,porcentaje,mayor_es_mejor
2009-03,UNIBANCO,solvencia_proxy,16.16,porcentaje,mayor_es_mejor
2009-04,AMAZONAS,activos_totales,115.09,millones_usd,mayor_es_tamano
2009-04,AMAZONAS,morosidad,4.53,porcentaje,menor_es_mejor
2009-04,AMAZONAS,pasivos_totales,103.46,millones_usd,informativo
2009-04,AMAZONAS,patrimonio,11.38,millones_usd,mayor_es_mejor
2009-04,AMAZONAS,roe,6.75,porcentaje,mayor_es_mejor
2009-04,AMAZONAS,solvencia_proxy,8.24,porcentaje,mayor_es_mejor
2009-04,AUSTRO,activos_totales,634.34,millones_usd,mayor_es_tamano
2009-04,AUSTRO,morosidad,7.22,porcentaje,menor_es_mejor
2009-04,AUSTRO,pasivos_totales,572.63,millones_usd,informativo
2009-04,AUSTRO,patrimonio,56.66,millones_usd,mayor_es_mejor
2009-04,AUSTRO,roe,26.72,porcentaje,mayor_es_mejor
2009-04,AUSTRO,solvencia_proxy,7.79,porcentaje,mayor_es_mejor
2009-04,BOLIVARIANO,activos_totales,1246.04,millones_usd,mayor_es_tamano
2009-04,BOLIVARIANO,morosidad,1.39,porcentaje,menor_es_mejor
2009-04,BOLIVARIANO,pasivos_totales,1133.56,millones_usd,informativo
2009-04,BOLIVARIANO,patrimonio,107.46,millones_usd,mayor_es_mejor
2009-04,BOLIVARIANO,roe,13.73,porcentaje,mayor_es_mejor
2009-04,BOLIVARIANO,solvencia_proxy,7.56,porcentaje,mayor_es_mejor
2009-04,CAPITAL,activos_totales,57.2,millones_usd,mayor_es_tamano
2009-04,CAPITAL,morosidad,10.32,porcentaje,menor_es_mejor
2009-04,CAPITAL,pasivos_totales,45.1,millones_usd,informativo
2009-04,CAPITAL,patrimonio,11.72,millones_usd,mayor_es_mejor
2009-04,CAPITAL,roe,9.73,porcentaje,mayor_es_mejor
2009-04,CAPITAL,solvencia_proxy,17.81,porcentaje,mayor_es_mejor
2009-04,CITIBANK,activos_totales,267.06,millones_usd,mayor_es_tamano
2009-04,CITIBANK,morosidad,6.32,porcentaje,menor_es_mejor
2009-04,CITIBANK,pasivos_totales,236.61,millones_usd,informativo
2009-04,CITIBANK,patrimonio,28.96,millones_usd,mayor_es_mejor
2009-04,CITIBANK,roe,15.48,porcentaje,mayor_es_mejor
2009-04,CITIBANK,solvencia_proxy,9.4,porcentaje,mayor_es_mejor
2009-04,COFIEC,activos_totales,12.18,millones_usd,mayor_es_tamano
2009-04,COFIEC,morosidad,24.5,porcentaje,menor_es_mejor
2009-04,COFIEC,pasivos_totales,3.62,millones_usd,informativo
2009-04,COFIEC,patrimonio,8.42,millones_usd,mayor_es_mejor
2009-04,COFIEC,roe,4.87,porcentaje,mayor_es_mejor
2009-04,COFIEC,solvencia_proxy,51.76,porcentaje,mayor_es_mejor
2009-04,COMERCIAL DE MANABI,activos_totales,30.39,millones_usd,mayor_es_tamano
2009-04,COMERCIAL DE MANABI,morosidad,4.15,porcentaje,menor_es_mejor
2009-04,COMERCIAL DE MANABI,pasivos_totales,23.77,millones_usd,informativo
2009-04,COMERCIAL DE MANABI,patrimonio,6.58,millones_usd,mayor_es_mejor
2009-04,COMERCIAL DE MANABI,roe,2.24,porcentaje,mayor_es_mejor
2009-04,COMERCIAL DE MANABI,solvencia_proxy,16.0,porcentaje,mayor_es_mejor
2009-04,DELBANK,activos_totales,17.53,millones_usd,mayor_es_tamano
2009-04,DELBANK,morosidad,3.59,porcentaje,menor_es_mejor
2009-04,DELBANK,pasivos_totales,10.15,millones_usd,informativo
